country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,smic_multiple,gross_monthly_rmb,pension_employer_monthly_rmb,pension_employee_monthly_rmb,medical_employer_monthly_rmb,medical_employee_monthly_rmb,unemployment_employer_monthly_rmb,unemployment_employee_monthly_rmb,work_injury_employer_monthly_rmb,hpf_employer_monthly_rmb,hpf_employee_monthly_rmb,employee_contributions_monthly_rmb,employer_contributions_monthly_rmb,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_rmb,income_tax_monthly_rmb,net_after_income_tax_monthly_rmb,employer_cost_monthly_rmb,social_wedge_monthly_rmb,total_wedge_after_income_tax_monthly_rmb,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_rmb,delta_net_before_income_tax_monthly_rmb,delta_net_after_income_tax_monthly_rmb,delta_employer_cost_monthly_rmb,delta_social_wedge_monthly_rmb,delta_total_wedge_after_income_tax_monthly_rmb,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.59,4356.6,697.056,348.528,304.962,87.132,30.4962,13.0698,8.7132,304.962,304.962,753.6918,1346.1894,0.173,0.30899999999999994,3602.9082,0.0,3602.9082,5702.7894,2099.8812,2099.8812,1.5828295042321645,1.5828295042321645,27.400000000000546,22.659799999999905,22.659799999999905,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.6,4384.0,701.44,350.72,306.88,87.68,30.688,13.152,8.768,306.88,306.88,758.432,1354.656,0.17300000000000001,0.3090000000000001,3625.568,0.0,3625.568,5738.656,2113.088,2113.088,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.206800000000385,13.206800000000385,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000002047,0.48200000000002047
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.61,4411.4,705.824,352.912,308.798,88.228,30.8798,13.2342,8.8228,308.798,308.798,763.1722,1363.1226,0.173,0.30899999999999994,3648.2278,0.0,3648.2278,5774.5226,2126.2948,2126.2948,1.5828295042321643,1.5828295042321643,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.62,4438.8,710.208,355.104,310.716,88.776,31.0716,13.3164,8.8776,310.716,310.716,767.9124,1371.5892,0.17300000000000004,0.30900000000000005,3670.8876,0.0,3670.8876,5810.3892,2139.5016,2139.5016,1.5828295042321645,1.5828295042321645,27.400000000000546,22.659799999999905,22.659799999999905,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.63,4466.2,714.592,357.296,312.634,89.324,31.2634,13.3986,8.9324,312.634,312.634,772.6526,1380.0558,0.17300000000000001,0.30900000000000005,3693.5474,0.0,3693.5474,5846.2558,2152.7084,2152.7084,1.5828295042321645,1.5828295042321645,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.64,4493.6,718.976,359.488,314.552,89.872,31.4552,13.4808,8.9872,314.552,314.552,777.3928,1388.5224,0.173,0.309,3716.2072,0.0,3716.2072,5882.1224,2165.9152,2165.9152,1.5828295042321643,1.5828295042321643,27.400000000000546,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.65,4521.0,723.36,361.68,316.47,90.42,31.647,13.563,9.042,316.47,316.47,782.133,1396.989,0.17300000000000001,0.30899999999999994,3738.867,0.0,3738.867,5917.989,2179.122,2179.122,1.5828295042321643,1.5828295042321643,27.399999999999636,22.65980000000036,22.65980000000036,35.86659999999938,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.66,4548.4,727.744,363.872,318.388,90.968,31.8388,13.6452,9.0968,318.388,318.388,786.8732,1405.4556,0.173,0.309,3761.5268,0.0,3761.5268,5953.8556,2192.3288,2192.3288,1.5828295042321643,1.5828295042321643,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.67,4575.8,732.128,366.064,320.306,91.516,32.0306,13.7274,9.1516,320.306,320.306,791.6134,1413.9222,0.17300000000000001,0.30900000000000005,3784.1866,0.0,3784.1866,5989.7222,2205.5356,2205.5356,1.5828295042321645,1.5828295042321645,27.400000000000546,22.659799999999905,22.659799999999905,35.86660000000029,13.206800000000385,13.206800000000385,0.8269999999999801,0.8269999999999801,1.3089999999999844,0.4820000000000044,0.4820000000000044
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.68,4603.2,736.512,368.256,322.224,92.064,32.2224,13.8096,9.2064,322.224,322.224,796.3536,1422.3888,0.173,0.309,3806.8464,0.0,3806.8464,6025.5888,2218.7424,2218.7424,1.5828295042321643,1.5828295042321643,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.69,4630.6,740.896,370.448,324.142,92.612,32.4142,13.8918,9.2612,324.142,324.142,801.0938,1430.8554,0.173,0.309,3829.5062,0.0,3829.5062,6061.4554,2231.9492,2231.9492,1.5828295042321643,1.5828295042321643,27.400000000000546,22.659799999999905,22.659799999999905,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.7,4658.0,745.28,372.64,326.06,93.16,32.606,13.974,9.316,326.06,326.06,805.834,1439.322,0.17300000000000001,0.30900000000000005,3852.166,0.0,3852.166,6097.322,2245.156,2245.156,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.71,4685.4,749.664,374.832,327.978,93.708,32.7978,14.0562,9.3708,327.978,327.978,810.5742,1447.7886,0.17300000000000001,0.30900000000000005,3874.8258,0.0,3874.8258,6133.1886,2258.3628,2258.3628,1.5828295042321645,1.5828295042321645,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.72,4712.8,754.048,377.024,329.896,94.256,32.9896,14.1384,9.4256,329.896,329.896,815.3144,1456.2552,0.173,0.309,3897.4856,0.0,3897.4856,6169.0552,2271.5696,2271.5696,1.5828295042321647,1.5828295042321647,27.400000000000546,22.659799999999905,22.659799999999905,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.73,4740.2,758.432,379.216,331.814,94.804,33.1814,14.2206,9.4804,331.814,331.814,820.0546,1464.7218,0.173,0.309,3920.1454,0.0,3920.1454,6204.9218,2284.7764,2284.7764,1.5828295042321645,1.5828295042321645,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.206800000000385,13.206800000000385,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000002047,0.48200000000002047
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.74,4767.6,762.816,381.408,333.732,95.352,33.3732,14.3028,9.5352,333.732,333.732,824.7948,1473.1884,0.17300000000000001,0.30900000000000005,3942.8052,0.0,3942.8052,6240.7884,2297.9832,2297.9832,1.5828295042321647,1.5828295042321647,27.400000000000546,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.75,4795.0,767.2,383.6,335.65,95.9,33.565,14.385,9.59,335.65,335.65,829.535,1481.655,0.17300000000000001,0.30900000000000005,3965.465,0.0,3965.465,6276.655,2311.19,2311.19,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86659999999938,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.76,4822.4,771.584,385.792,337.568,96.448,33.7568,14.4672,9.6448,337.568,337.568,834.2752,1490.1216,0.173,0.30900000000000005,3988.1248,0.0,3988.1248,6312.5216,2324.3968,2324.3968,1.5828295042321647,1.5828295042321647,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.77,4849.8,775.968,387.984,339.486,96.996,33.9486,14.5494,9.6996,339.486,339.486,839.0154,1498.5882,0.173,0.309,4010.7846,0.0,4010.7846,6348.3882,2337.6036,2337.6036,1.5828295042321645,1.5828295042321645,27.400000000000546,22.659799999999905,22.659799999999905,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999801,0.8269999999999801,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.78,4877.2,780.352,390.176,341.404,97.544,34.1404,14.6316,9.7544,341.404,341.404,843.7556,1507.0548,0.173,0.309,4033.4444,0.0,4033.4444,6384.2548,2350.8104,2350.8104,1.5828295042321645,1.5828295042321645,27.399999999999636,22.659799999999905,22.659799999999905,35.86659999999938,13.20679999999993,13.20679999999993,0.8270000000000075,0.8270000000000075,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.79,4904.6,784.736,392.368,343.322,98.092,34.3322,14.7138,9.8092,343.322,343.322,848.4958,1515.5214,0.17300000000000001,0.30900000000000005,4056.1042,0.0,4056.1042,6420.1214,2364.0172,2364.0172,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999966,0.8269999999999966,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.8,4932.0,789.12,394.56,345.24,98.64,34.524,14.796,9.864,345.24,345.24,853.236,1523.988,0.173,0.309,4078.764,0.0,4078.764,6455.988,2377.224,2377.224,1.5828295042321645,1.5828295042321645,27.399999999999636,22.659799999999905,22.659799999999905,35.86660000000029,13.206800000000385,13.206800000000385,0.8270000000000075,0.8270000000000075,1.309000000000028,0.48200000000002047,0.48200000000002047
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.81,4959.4,793.504,396.752,347.158,99.188,34.7158,14.8782,9.9188,347.158,347.158,857.9762,1532.4546,0.173,0.309,4101.4238,0.0,4101.4238,6491.8546,2390.4308,2390.4308,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65979999999945,22.65979999999945,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999909,0.8269999999999909,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.82,4986.8,797.888,398.944,349.076,99.736,34.9076,14.9604,9.9736,349.076,349.076,862.7164,1540.9212,0.173,0.309,4124.0836,0.0,4124.0836,6527.7212,2403.6376,2403.6376,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999966,0.8269999999999966,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.83,5014.2,802.272,401.136,350.994,100.284,35.0994,15.0426,10.0284,350.994,350.994,867.4566,1549.3878,0.17300000000000001,0.309,4146.7434,0.0,4146.7434,6563.5878,2416.8444,2416.8444,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.84,5041.6,806.656,403.328,352.912,100.832,35.2912,15.1248,10.0832,352.912,352.912,872.1968,1557.8544,0.173,0.30900000000000005,4169.4032,0.0,4169.4032,6599.4544,2430.0512,2430.0512,1.5828295042321643,1.5828295042321643,27.400000000000546,22.65979999999945,22.65979999999945,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999634,0.8269999999999634,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.85,5069.0,811.04,405.52,354.83,101.38,35.483,15.207,10.138,354.83,354.83,876.937,1566.321,0.17300000000000001,0.309,4192.063,0.0,4192.063,6635.321,2443.258,2443.258,1.5828295042321643,1.5828295042321643,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.86,5096.4,815.424,407.712,356.748,101.928,35.6748,15.2892,10.1928,356.748,356.748,881.6772,1574.7876,0.173,0.309,4214.7228,0.0,4214.7228,6671.1876,2456.4648,2456.4648,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65979999999945,22.65979999999945,35.86660000000029,13.206800000000385,13.206800000000385,0.8269999999999909,0.8269999999999909,1.309000000000028,0.48200000000002047,0.48200000000002047
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.87,5123.8,819.808,409.904,358.666,102.476,35.8666,15.3714,10.2476,358.666,358.666,886.4174,1583.2542,0.17300000000000001,0.30900000000000005,4237.3826,0.0,4237.3826,6707.0542,2469.6716,2469.6716,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65980000000036,22.65980000000036,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999966,0.8269999999999966,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.88,5151.2,824.192,412.096,360.584,103.024,36.0584,15.4536,10.3024,360.584,360.584,891.1576,1591.7208,0.17300000000000001,0.309,4260.0424,0.0,4260.0424,6742.9208,2482.8784,2482.8784,1.5828295042321643,1.5828295042321643,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.89,5178.6,828.576,414.288,362.502,103.572,36.2502,15.5358,10.3572,362.502,362.502,895.8978,1600.1874,0.17300000000000001,0.309,4282.7022,0.0,4282.7022,6778.7874,2496.0852,2496.0852,1.5828295042321643,1.5828295042321643,27.400000000000546,22.65979999999945,22.65979999999945,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999634,0.8269999999999634,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.9,5206.0,832.96,416.48,364.42,104.12,36.442,15.618,10.412,364.42,364.42,900.638,1608.654,0.17300000000000001,0.30900000000000005,4305.362,0.0,4305.362,6814.654,2509.292,2509.292,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.91,5233.4,837.344,418.672,366.338,104.668,36.6338,15.7002,10.4668,366.338,366.338,905.3782,1617.1206,0.173,0.309,4328.0218,0.0,4328.0218,6850.5206,2522.4988,2522.4988,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86659999999938,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.92,5260.8,841.728,420.864,368.256,105.216,36.8256,15.7824,10.5216,368.256,368.256,910.1184,1625.5872,0.17300000000000001,0.309,4350.6816,0.0,4350.6816,6886.3872,2535.7056,2535.7056,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65979999999945,22.65979999999945,35.86660000000029,13.20679999999993,13.20679999999993,0.8269999999999634,0.8269999999999634,1.3089999999999844,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.93,5288.2,846.112,423.056,370.174,105.764,37.0174,15.8646,10.5764,370.174,370.174,914.8586,1634.0538,0.17300000000000001,0.309,4373.3414,0.0,4373.3414,6922.2538,2548.9124,2548.9124,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.206800000000385,13.206800000000385,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000002047,0.48200000000002047
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.94,5315.6,850.496,425.248,372.092,106.312,37.2092,15.9468,10.6312,372.092,372.092,919.5988,1642.5204,0.17300000000000001,0.309,4396.0012,0.0,4396.0012,6958.1204,2562.1192,2562.1192,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65979999999945,22.65979999999945,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999634,0.8269999999999634,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.95,5343.0,854.88,427.44,374.01,106.86,37.401,16.029,10.686,374.01,374.01,924.339,1650.987,0.173,0.309,4418.661,0.0,4418.661,6993.987,2575.326,2575.326,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.96,5370.4,859.264,429.632,375.928,107.408,37.5928,16.1112,10.7408,375.928,375.928,929.0792,1659.4536,0.17300000000000001,0.309,4441.3208,0.0,4441.3208,7029.8536,2588.5328,2588.5328,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.97,5397.8,863.648,431.824,377.846,107.956,37.7846,16.1934,10.7956,377.846,377.846,933.8194,1667.9202,0.17300000000000001,0.309,4463.9806,0.0,4463.9806,7065.7202,2601.7396,2601.7396,1.5828295042321645,1.5828295042321645,27.400000000000546,22.65979999999945,22.65979999999945,35.86659999999938,13.20679999999993,13.20679999999993,0.8269999999999634,0.8269999999999634,1.3089999999999513,0.4819999999999878,0.4819999999999878
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.98,5425.2,868.032,434.016,379.764,108.504,37.9764,16.2756,10.8504,379.764,379.764,938.5596,1676.3868,0.17300000000000001,0.30900000000000005,4486.6404,0.0,4486.6404,7101.5868,2614.9464,2614.9464,1.5828295042321643,1.5828295042321643,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,1.99,5452.6,872.416,436.208,381.682,109.052,38.1682,16.3578,10.9052,381.682,381.682,943.2998,1684.8534,0.173,0.309,4509.3002,0.0,4509.3002,7137.4534,2628.1532,2628.1532,1.5828295042321643,1.5828295042321643,27.400000000000546,22.65979999999945,22.65979999999945,35.86660000000029,13.206800000000385,13.206800000000385,0.8269999999999634,0.8269999999999634,1.3089999999999844,0.4820000000000044,0.4820000000000044
China,CN,2026-01,2026-01-01,HA,Henan,Henan,2.0,5480.0,876.8,438.4,383.6,109.6,38.36,16.44,10.96,383.6,383.6,948.04,1693.32,0.17300000000000001,0.30900000000000005,4531.96,0.0,4531.96,7173.32,2641.36,2641.36,1.5828295042321643,1.5828295042321643,27.399999999999636,22.65980000000036,22.65980000000036,35.86659999999938,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.3089999999999948,0.48200000000000387,0.48200000000000387
China,CN,2026-01,2026-01-01,HA,Henan,Henan,2.01,5507.4,881.184,440.592,385.518,110.148,38.5518,16.5222,11.0148,385.518,385.518,952.7802,1701.7866,0.173,0.30899999999999994,4554.6198,0.0,4554.6198,7209.1866,2654.5668,2654.5668,1.5828295042321645,1.5828295042321645,27.399999999999636,22.65980000000036,22.65980000000036,35.86660000000029,13.20679999999993,13.20679999999993,0.827000000000024,0.827000000000024,1.309000000000028,0.48200000000000387,0.48200000000000387
