country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_prsi_monthly_eur,employer_prsi_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,usc_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.82,11526.307,484.12,1296.71,484.12,1296.71,0.042001310567209425,0.11250004012560137,11042.187,3543.86,591.32,6907.007,12823.017,1780.83,5916.01,1.161275116967318,1.8565229483624384,23.913500000000568,22.873499999999694,11.393499999999221,26.603499999999258,3.730000000000018,15.210000000000036,0.9565099211741966,0.47644635875128905,1.1124887615781307,0.155978840403953,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.83,11550.2205,485.12,1299.39,485.12,1299.39,0.042000929765799715,0.11249915099023436,11065.1005,3553.42,593.24,6918.4405,12849.6105,1784.51,5931.17,1.1612737272472131,1.8572986932531979,23.91349999999875,22.913500000000568,11.433500000000095,26.59350000000086,3.6800000000000637,15.159999999999854,0.9581826165137586,0.4781190540908145,1.112070587743419,0.15388797122965087,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.84,11574.134,486.11,1302.08,486.11,1302.08,0.04199968654242296,0.11249912952450697,11088.024,3562.99,595.15,6929.884,12876.214,1788.19,5946.33,1.1612721978235256,1.8580706401434715,23.913500000000568,22.923499999998967,11.443500000000313,26.603499999999258,3.6800000000000637,15.159999999999854,0.9586007903484819,0.4785372279256504,1.1124887615781307,0.15388797122963918,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.85,11598.0475,487.11,1304.77,487.11,1304.77,0.041999310659833054,0.11249910814729808,11110.9375,3572.55,597.06,6941.3275,12902.8175,1791.88,5961.49,1.161271719870623,1.858840041764346,23.913500000000568,22.913500000000568,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136857,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.86,11621.961,488.11,1307.45,488.11,1307.45,0.041998936324085065,0.11249822641807178,11133.851,3582.12,598.98,6952.751,12929.411,1795.56,5976.66,1.1612703457231466,1.8596108216733207,23.91349999999875,22.913500000000568,11.423499999999876,26.59350000000086,3.6799999999998363,15.170000000000073,0.9581826165137586,0.4777008802559422,1.112070587743419,0.15388797122964137,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.87,11645.8745,489.15,1310.14,489.15,1310.14,0.04200199821833903,0.1124982069830823,11156.7245,3591.68,600.89,6964.1545,12956.0145,1799.29,5991.86,1.1612740370168682,1.8603858515775318,23.913500000000568,22.873499999999694,11.40349999999944,26.603499999999258,3.730000000000018,15.199999999999818,0.9565099211741966,0.47686453258616135,1.1124887615781307,0.155978840403953,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.88,11669.788,490.14,1312.87,490.14,1312.87,0.04200076299586591,0.11250161528212853,11179.648,3601.25,602.8,6975.598,12982.658,1803.01,6007.06,1.1612760974227454,1.8611534093564452,23.913500000000568,22.923499999998967,11.443500000000313,26.64350000000013,3.7200000000000273,15.200000000000728,0.9586007903484819,0.4785372279256504,1.1141614569176197,0.15556066656909023,0.6356242289920073
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.89,11693.7015,491.14,1315.56,491.14,1315.56,0.04200038798664392,0.11250158899643539,11202.5615,3610.81,604.71,6987.0415,13009.2615,1806.7,6022.22,1.1612756154027808,1.8619127280122778,23.91349999999875,22.913500000000568,11.443500000000313,26.603500000001077,3.6900000000000546,15.159999999999854,0.9581826165137586,0.4785372279256868,1.1124887615782912,0.15430614506451368,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.9,11717.615,492.14,1318.24,492.14,1318.24,0.04200001450807182,0.1125007094020413,11225.475,3620.38,606.63,6998.465,13035.855,1810.38,6037.39,1.1612742445197195,1.8626734576796482,23.913500000000568,22.913500000000568,11.423499999999876,26.59349999999904,3.6800000000000637,15.170000000000073,0.9581826165136857,0.4777008802559059,1.1120705877432584,0.15388797122963918,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.91,11741.5285,493.13,1320.93,493.13,1320.93,0.041998790872925955,0.11250068506838781,11248.3985,3629.95,608.54,7009.9085,13062.4585,1814.06,6052.55,1.1612727358476853,1.8634278179237287,23.913500000000568,22.923499999998967,11.443499999999403,26.603500000001077,3.6799999999998363,15.159999999999854,0.9586007903484819,0.4785372279256124,1.1124887615782066,0.15388797122962966,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.92,11765.442,494.13,1323.62,494.13,1323.62,0.04199842215872553,0.11250066083365164,11271.312,3639.51,610.45,7021.352,13089.062,1817.75,6067.71,1.1612722636016106,1.8641797192335605,23.91349999999875,22.913500000000568,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165137586,0.4785372279256868,1.1124887615782153,0.15430614506451368,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.93,11789.3555,495.17,1326.3,495.17,1326.3,0.042001447831478154,0.11249978847444204,11294.1855,3649.08,612.37,7032.7355,13115.6555,1821.47,6082.92,1.161275020673248,1.864943662391398,23.913500000000568,22.873499999999694,11.383499999999913,26.59350000000086,3.7200000000000273,15.210000000000036,0.9565099211741966,0.4760281849164548,1.1120705877433343,0.15556066656909023,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.94,11813.269,496.17,1328.99,496.17,1328.99,0.042001075231589156,0.11249976615278971,11317.099,3658.64,614.28,7044.179,13142.259,1825.16,6098.08,1.1612745457117588,1.865690664589869,23.913500000000568,22.913500000000568,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136857,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.95,11837.1825,497.16,1331.68,497.16,1331.68,0.04199985934152827,0.11249974392132588,11340.0225,3668.21,616.19,7055.6225,13168.8625,1828.84,6113.24,1.1612730486204943,1.8664352436656013,23.913500000000568,22.923499999998967,11.443500000000313,26.603499999999258,3.6799999999998363,15.159999999999854,0.9586007903484819,0.4785372279256504,1.1124887615781307,0.15388797122962966,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.96,11861.096,498.16,1334.36,498.16,1334.36,0.0419994914466589,0.11249887868709603,11362.936,3677.77,618.11,7067.056,13195.456,1832.52,6128.4,1.1612716994973835,1.867178638459919,23.91349999999875,22.913500000000568,11.433499999999185,26.59350000000086,3.6800000000000637,15.159999999999854,0.9581826165137586,0.4781190540907765,1.112070587743419,0.15388797122965087,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.97,11885.0095,499.16,1337.05,499.16,1337.05,0.04199912503225177,0.1124988583307401,11385.8495,3687.34,620.02,7078.4895,13222.0595,1836.21,6143.57,1.16127123408754,1.8679210444544703,23.913500000000568,22.913500000000568,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165136857,0.47811905409077815,1.1124887615781307,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.98,11908.923,500.15,1339.74,500.15,1339.74,0.041997920382892726,0.11249883805613656,11408.773,3696.9,621.93,7089.943,13248.663,1839.89,6158.72,1.1612697526719131,1.868655784679792,23.913500000000568,22.923499999998967,11.453500000000531,26.603500000001077,3.6800000000000637,15.150000000000546,0.9586007903484819,0.4789554017605227,1.1124887615782066,0.15388797122963918,0.633533359817684
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.99,11932.8365,501.19,1342.42,501.19,1342.42,0.04200091068037344,0.11249797983907683,11431.6465,3706.47,623.85,7101.3265,13275.2565,1843.61,6173.93,1.1612724816149624,1.8694051738080204,23.91349999999875,22.873500000001513,11.383499999999913,26.59349999999904,3.7199999999998,15.210000000000036,0.9565099211743455,0.476028184916491,1.112070587743343,0.15556066656909254,0.63604240282689
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.0,11956.75,502.19,1345.15,502.19,1345.15,0.04200054362598532,0.11250130679323396,11454.56,3716.03,625.76,7112.77,13301.9,1847.34,6189.13,1.1612755094914164,1.8701434181057452,23.913500000000568,22.91349999999875,11.443500000000313,26.64350000000013,3.730000000000018,15.199999999999818,0.9581826165136097,0.4785372279256504,1.1141614569176197,0.155978840403953,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.01,11980.6635,503.19,1347.84,503.19,1347.84,0.04200017803688419,0.11250128175288455,11477.4735,3725.6,627.67,7124.2035,13328.5035,1851.03,6204.3,1.161275040190683,1.8708763021718853,23.913500000000568,22.913500000000568,11.433499999999185,26.603500000001077,3.6900000000000546,15.170000000000073,0.9581826165136857,0.4781190540907401,1.1124887615782066,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.02,12004.577,504.18,1350.53,504.18,1350.53,0.04199898088870604,0.11250125681229751,11500.397,3735.17,629.59,7135.637,13355.107,1854.71,6219.47,1.1612735629909126,1.871606837623607,23.91349999999875,22.923500000000786,11.433500000000095,26.603499999999258,3.6800000000000637,15.170000000000073,0.9586007903486309,0.4781190540908145,1.1124887615782153,0.15388797122965087,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.03,12028.4905,505.18,1353.21,505.18,1353.21,0.04199861986007305,0.11250040061136517,11523.3105,3744.73,631.5,7147.0805,13381.7005,1858.39,6234.62,1.1612722316212862,1.872331016839673,23.913500000000568,22.91349999999875,11.443500000000313,26.59350000000086,3.6800000000000637,15.149999999999636,0.9581826165136097,0.4785372279256504,1.1120705877433343,0.15388797122963918,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.04,12052.404,506.22,1355.9,506.22,1355.9,0.042001579104052604,0.11250037751804537,11546.184,3754.29,633.41,7158.484,13408.304,1862.12,6249.82,1.161275794669477,1.8730647438759376,23.913500000000568,22.873499999999694,11.40350000000035,26.603499999999258,3.729999999999791,15.199999999999818,0.9565099211741966,0.4768645325861994,1.1124887615781307,0.15597884040394347,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.05,12076.3175,507.22,1358.59,507.22,1358.59,0.042001214360255106,0.11250035451618426,11569.0975,3763.86,635.32,7169.9175,13434.9075,1865.81,6264.99,1.1612753285206558,1.8737882967272637,23.91349999999875,22.913500000000568,11.433499999999185,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165137586,0.4781190540907765,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.06,12100.231,508.21,1361.27,508.21,1361.27,0.042000024627629015,0.11249950517473593,11592.021,3773.43,637.24,7181.351,13461.501,1869.48,6280.15,1.1612729997642344,1.8745081531316323,23.913500000000568,22.923500000000786,11.433500000000095,26.59350000000086,3.6700000000000728,15.159999999999854,0.958600790348558,0.47811905409077815,1.1120705877433343,0.1534697973947764,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.07,12124.1445,509.21,1363.96,509.21,1363.96,0.0419996643886915,0.11249948398421018,11614.9345,3782.99,639.15,7192.7945,13488.1045,1873.17,6295.31,1.1612725409686986,1.8752245041895745,23.913500000000568,22.91349999999875,11.443500000000313,26.603499999999258,3.6900000000000546,15.160000000000764,0.9581826165136097,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525563
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.08,12148.058,510.21,1366.65,510.21,1366.65,0.041999305568017536,0.11249946287711174,11637.848,3792.56,641.06,7204.228,13514.708,1876.86,6310.48,1.1612720839797872,1.875941183427287,23.913500000000568,22.913500000000568,11.433500000000095,26.603500000001077,3.689999999999827,15.169999999999163,0.9581826165136857,0.47811905409077815,1.1124887615782066,0.15430614506449242,0.6343697074873524
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.09,12171.9715,511.2,1369.33,511.2,1369.33,0.04199812659765101,0.11249862029335182,11660.7715,3802.12,642.98,7215.6715,13541.3015,1880.53,6325.63,1.161269775331761,1.876651604774414,23.91349999999875,22.923500000000786,11.443500000000313,26.59349999999904,3.6700000000000728,15.150000000000546,0.9586007903486309,0.4785372279256868,1.112070587743343,0.15346979739478808,0.6335333598177322
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.1,12195.885,512.24,1372.02,512.24,1372.02,0.04200105199417673,0.11249860096253779,11683.645,3811.69,644.89,7227.065,13567.905,1884.26,6340.84,1.161273301268568,1.8773741484267823,23.913500000000568,22.873499999999694,11.393499999999221,26.603500000001077,3.730000000000018,15.210000000000036,0.9565099211741966,0.47644635875128905,1.1124887615782066,0.155978840403953,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.11,12219.7985,513.24,1374.71,513.24,1374.71,0.04200069256461143,0.11249858170738249,11706.5585,3821.25,646.8,7238.5085,13594.5085,1887.95,6356.0,1.161272845473757,1.878081444540681,23.913500000000568,22.91349999999875,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136097,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.12,12243.712,514.24,1377.44,514.24,1377.44,0.042000334539067895,0.11250182951052753,11729.472,3830.82,648.72,7249.932,13621.152,1891.68,6371.22,1.161275801672914,1.8787972080289856,23.91349999999875,22.913500000000568,11.423499999999876,26.64350000000013,3.730000000000018,15.220000000000255,0.9581826165137586,0.4777008802559422,1.1141614569177045,0.15597884040396484,0.6364605766617623
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.13,12267.6255,515.23,1380.12,515.23,1380.12,0.041999162755661235,0.112500988883301,11752.3955,3840.39,650.63,7261.3755,13647.7455,1895.35,6386.37,1.1612735037720607,1.8794986569693302,23.913500000000568,22.923500000000786,11.443500000000313,26.59350000000086,3.6699999999998454,15.149999999999636,0.958600790348558,0.4785372279256504,1.1120705877433343,0.1534697973947669,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.14,12291.539,516.23,1382.81,516.23,1382.81,0.041998809099495195,0.11250096509476967,11775.309,3849.95,652.54,7272.819,13674.349,1899.04,6401.53,1.1612730502443713,1.880199273486663,23.913500000000568,22.91349999999875,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136097,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.15,12315.4525,517.27,1385.5,517.27,1385.5,0.04200170476886659,0.11250094139862095,11798.1825,3859.51,654.45,7284.2225,13700.9525,1902.77,6416.73,1.1612765356019878,1.8809080172935408,23.91349999999875,22.873500000001513,11.40349999999944,26.603499999999258,3.730000000000018,15.199999999999818,0.9565099211743455,0.4768645325861976,1.1124887615782153,0.15597884040396484,0.6356242289920176
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.16,12339.366,518.27,1388.18,518.27,1388.18,0.042001347557078704,0.11250010737990915,11821.096,3869.08,656.37,7295.646,13727.546,1906.45,6431.9,1.1612752320089441,1.8816080166170344,23.913500000000568,22.91349999999875,11.423499999999876,26.59350000000086,3.6800000000000637,15.170000000000073,0.9581826165136097,0.4777008802559059,1.1120705877433343,0.15388797122963918,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.17,12363.2795,519.26,1390.87,519.26,1390.87,0.04200018288027865,0.11250008543445128,11844.0195,3878.65,658.28,7307.0895,13754.1495,1910.13,6447.06,1.1612737972949134,1.8823020437891176,23.913500000000568,22.923500000000786,11.443500000000313,26.603499999999258,3.6800000000000637,15.160000000000764,0.958600790348558,0.4785372279256504,1.1124887615781307,0.15388797122963918,0.6339515336525563
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.18,12387.193,520.26,1393.56,520.26,1393.56,0.041999829985695715,0.1125000635737249,11866.933,3888.21,660.19,7318.533,13780.753,1913.82,6462.22,1.1612733467021343,1.8829939005535672,23.91349999999875,22.913500000000568,11.443500000000313,26.603500000001077,3.689999999999827,15.159999999999854,0.9581826165137586,0.4785372279256868,1.1124887615782912,0.15430614506450416,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.19,12411.1065,521.26,1396.24,521.26,1396.24,0.04199947845101482,0.11249923606730794,11889.8465,3897.78,662.11,7329.9565,13807.3465,1917.5,6477.39,1.1612720567923227,1.8836873724966854,23.913500000000568,22.91349999999875,11.423499999999876,26.59349999999904,3.6800000000000637,15.170000000000073,0.9581826165136097,0.4777008802559059,1.1120705877432584,0.15388797122963918,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.2,12435.02,522.25,1398.93,522.25,1398.93,0.041998324087938736,0.11249921592405963,11912.77,3907.34,664.02,7341.41,13833.95,1921.18,6492.54,1.1612706364682606,1.8843723480911707,23.913500000000568,22.923500000000786,11.453499999999622,26.603500000001077,3.6800000000000637,15.149999999999636,0.958600790348558,0.4789554017604847,1.1124887615782066,0.15388797122963918,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.21,12458.9335,523.29,1401.62,523.29,1401.62,0.04200118734079446,0.11249919585813666,11935.6435,3916.91,665.93,7352.8035,13860.5535,1924.91,6507.75,1.1612740863113078,1.8850705720613914,23.91349999999875,22.873499999999694,11.393500000000131,26.603499999999258,3.730000000000018,15.210000000000036,0.9565099211742694,0.4764463587513633,1.1124887615782153,0.15597884040396484,0.63604240282689
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.22,12482.847,524.29,1404.3,524.29,1404.3,0.042000835226130705,0.1124983747697941,11958.557,3926.47,667.85,7364.237,13887.147,1928.59,6522.91,1.1612728023958072,1.8857550347714227,23.913500000000568,22.913500000000568,11.433500000000095,26.59350000000086,3.6799999999998363,15.159999999999854,0.9581826165136857,0.47811905409077815,1.1120705877433343,0.15388797122962966,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.23,12506.7605,525.29,1407.03,525.29,1407.03,0.04200048445798574,0.11250155465917812,11981.4705,3936.04,669.76,7375.6705,13913.7905,1932.32,6538.12,1.1612756965015272,1.8864441544670416,23.913500000000568,22.91349999999875,11.433500000000095,26.643499999998312,3.730000000000018,15.210000000000036,0.9581826165136097,0.47811905409077815,1.1141614569175435,0.155978840403953,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.24,12530.674,526.28,1409.72,526.28,1409.72,0.041999336986980905,0.11250153024490142,12004.394,3945.6,671.67,7387.124,13940.394,1936.0,6553.27,1.1612742800677818,1.8871206169004338,23.913500000000568,22.923500000000786,11.453499999999622,26.603500000001077,3.6800000000000637,15.150000000000546,0.958600790348558,0.4789554017604847,1.1124887615782066,0.15388797122963918,0.633533359817684
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.25,12554.5875,527.28,1412.41,527.28,1412.41,0.0419989904088844,0.1125015059236315,12027.3075,3955.17,673.59,7398.5475,13966.9975,1939.69,6568.45,1.1612738345635547,1.8878026396397403,23.91349999999875,22.913500000000568,11.423499999999876,26.603499999999258,3.6900000000000546,15.179999999999382,0.9581826165137586,0.4777008802559422,1.1124887615782153,0.15430614506451368,0.634787881322273
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.26,12578.501,528.28,1415.09,528.28,1415.09,0.04199864514857534,0.11250068668754727,12050.221,3964.73,675.5,7409.991,13993.591,1943.37,6583.6,1.1612725608932817,1.8884761128589767,23.913500000000568,22.91349999999875,11.443500000000313,26.59350000000086,3.6799999999998363,15.150000000000546,0.9581826165136097,0.4785372279256504,1.1120705877433343,0.15388797122962966,0.633533359817684
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.27,12602.4145,529.32,1417.78,529.32,1417.78,0.0420014751935036,0.11250066405925627,12073.0945,3974.3,677.41,7421.3845,14020.1945,1947.1,6598.81,1.161275967814217,1.8891615843378013,23.913500000000568,22.873499999999694,11.393500000000131,26.603499999999258,3.730000000000018,15.210000000000036,0.9565099211741966,0.4764463587513271,1.1124887615781307,0.155978840403953,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.28,12626.328,530.31,1420.47,530.31,1420.47,0.04200033453906789,0.11250064151667849,12096.018,3983.87,679.33,7432.818,14046.798,1950.78,6613.98,1.1612745615953943,1.889834784061711,23.91349999999875,22.923500000000786,11.433500000000095,26.603500000001077,3.6800000000000637,15.169999999999163,0.9586007903486309,0.4781190540908145,1.1124887615782912,0.15388797122965087,0.6343697074874007
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.29,12650.2415,531.31,1423.15,531.31,1423.15,0.041999988695867976,0.1124998285605852,12118.9315,3993.43,681.24,7444.2615,14073.3915,1954.46,6629.13,1.1612732937718147,1.8905020330089155,23.913500000000568,22.913500000000568,11.443499999999403,26.59349999999904,3.6800000000000637,15.150000000000546,0.9581826165136857,0.4785372279256124,1.1120705877432584,0.15388797122963918,0.633533359817684
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.3,12674.155,532.31,1425.84,532.31,1425.84,0.04199964415773675,0.11249980767948634,12141.845,4003.0,683.15,7455.695,14099.995,1958.15,6644.3,1.1612728543314463,1.8911711114792116,23.913500000000568,22.91349999999875,11.433500000000095,26.603500000001077,3.6900000000000546,15.170000000000073,0.9581826165136097,0.47811905409077815,1.1124887615782066,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.31,12698.0685,533.3,1428.53,533.3,1428.53,0.041998513395954666,0.11249978687703567,12164.7685,4012.56,685.06,7467.1485,14126.5985,1961.83,6659.45,1.1612714619271218,1.8918330738969498,23.91349999999875,22.923500000000786,11.453500000000531,26.603499999999258,3.6799999999998363,15.149999999999636,0.9586007903486309,0.4789554017605591,1.1124887615782153,0.15388797122964137,0.6335333598176941
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.32,12721.982,534.34,1431.21,534.34,1431.21,0.042001317090371616,0.11249898011174674,12187.642,4022.13,686.98,7478.532,14153.192,1965.55,6674.66,1.1612740183868215,1.892509385531813,23.913500000000568,22.873499999999694,11.383499999999913,26.59349999999904,3.7200000000000273,15.210000000000036,0.9565099211741966,0.4760281849164548,1.1120705877432584,0.15556066656909023,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.33,12745.8955,535.34,1433.9,535.34,1433.9,0.04200097199918201,0.11249896094001399,12210.5555,4031.69,688.89,7489.9755,14179.7955,1969.24,6689.82,1.1612735800594822,1.893169810769074,23.913500000000568,22.913500000000568,11.443499999999403,26.603500000001077,3.6900000000000546,15.159999999999854,0.9581826165136857,0.4785372279256124,1.1124887615782066,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.34,12769.809,536.34,1436.59,536.34,1436.59,0.042000628200468786,0.11249894184008546,12233.469,4041.26,690.8,7501.409,14206.399,1972.93,6704.99,1.1612731433741321,1.8938307456639147,23.91349999999875,22.91349999999875,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165136825,0.4781190540908145,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.35,12793.7225,537.33,1439.32,537.33,1439.32,0.0419995040536482,0.11250204934490335,12256.3925,4050.82,692.72,7512.8525,14233.0425,1976.65,6720.19,1.1612750244413272,1.8944924714015086,23.913500000000568,22.923500000000786,11.443500000000313,26.64350000000013,3.7200000000000273,15.199999999999818,0.958600790348558,0.4785372279256504,1.1141614569176197,0.15556066656909023,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,5.36,12817.636,538.33,1442.0,538.33,1442.0,0.041999164276470324,0.11250124437922875,12279.306,4060.39,694.63,7524.286,14259.636,1980.33,6735.35,1.1612737723125395,1.8951480579021052,23.913500000000568,22.913500000000568,11.433500000000095,26.59350000000086,3.6799999999998363,15.160000000000764,0.9581826165136857,0.47811905409077815,1.1120705877433343,0.15388797122962966,0.6339515336525563
