source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.8,1493.62,1160.41,1559.71,333.21,66.09,399.31,0.2231,0.0443,0.256,1.3441,594.61,0.3981,0.3812,399.31,66.09,333.21,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.81,1512.29,1175.18,1578.96,337.11,66.67,403.77,0.2229,0.0441,0.2557,1.3436,602.04,0.3981,0.3813,403.77,66.67,337.11,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.82,1530.96,1189.96,1598.21,341.0,67.25,408.24,0.2227,0.0439,0.2554,1.3431,609.48,0.3981,0.3813,408.24,67.25,341.0,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.83,1549.63,1204.74,1617.45,344.89,67.82,412.71,0.2226,0.0438,0.2552,1.3426,616.91,0.3981,0.3814,412.71,67.82,344.89,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.84,1568.3,1219.52,1636.7,348.78,68.4,417.18,0.2224,0.0436,0.2549,1.3421,624.34,0.3981,0.3815,417.18,68.4,348.78,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.85,1586.97,1234.3,1655.94,352.67,68.97,421.64,0.2222,0.0435,0.2546,1.3416,631.77,0.3981,0.3815,421.64,68.97,352.67,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.86,1605.64,1249.08,1675.19,356.56,69.55,426.11,0.2221,0.0433,0.2544,1.3411,639.21,0.3981,0.3816,426.11,69.55,356.56,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.87,1624.31,1263.86,1694.44,360.45,70.13,430.58,0.2219,0.0432,0.2541,1.3407,646.64,0.3981,0.3816,430.58,70.13,360.45,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.88,1642.98,1278.64,1713.68,364.34,70.7,435.04,0.2218,0.043,0.2539,1.3402,654.07,0.3981,0.3817,435.04,70.7,364.34,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.89,1661.65,1293.42,1732.93,368.23,71.28,439.51,0.2216,0.0429,0.2536,1.3398,661.5,0.3981,0.3817,439.51,71.28,368.23,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.9,1680.32,1308.2,1752.17,372.12,71.85,443.98,0.2215,0.0428,0.2534,1.3394,668.94,0.3981,0.3818,443.98,71.85,372.12,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.91,1698.99,1322.98,1771.42,376.01,72.43,448.44,0.2213,0.0426,0.2532,1.339,676.37,0.3981,0.3818,448.44,72.43,376.01,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.92,1717.66,1337.76,1790.67,379.9,73.01,452.91,0.2212,0.0425,0.2529,1.3386,683.8,0.3981,0.3819,452.91,73.01,379.9,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.93,1736.33,1352.53,1809.91,383.8,73.58,457.38,0.221,0.0424,0.2527,1.3382,691.23,0.3981,0.3819,457.38,73.58,383.8,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.94,1755.0,1367.31,1829.16,387.69,74.16,461.85,0.2209,0.0423,0.2525,1.3378,698.67,0.3981,0.382,461.85,74.16,387.69,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.95,1773.67,1382.09,1848.41,391.58,74.74,466.31,0.2208,0.0421,0.2523,1.3374,706.1,0.3981,0.382,466.31,74.74,391.58,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.96,1792.34,1396.87,1867.65,395.47,75.31,470.78,0.2206,0.042,0.2521,1.337,713.53,0.3981,0.382,470.78,75.31,395.47,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.97,1811.01,1411.65,1886.9,399.36,75.89,475.25,0.2205,0.0419,0.2519,1.3367,720.96,0.3981,0.3821,475.25,75.89,399.36,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.98,1829.68,1426.43,1912.73,403.25,83.05,486.3,0.2204,0.0454,0.2542,1.3409,721.81,0.3945,0.3774,486.3,83.05,403.25,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,0.99,1848.35,1441.21,1950.34,407.14,101.99,509.13,0.2203,0.0552,0.261,1.3533,710.88,0.3846,0.3645,509.13,101.99,407.14,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.0,1867.02,1455.99,1987.76,411.03,120.74,531.78,0.2202,0.0647,0.2675,1.3652,700.13,0.375,0.3522,531.78,120.74,411.03,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.01,1885.69,1470.77,2024.98,414.92,139.29,554.21,0.22,0.0739,0.2737,1.3768,689.6,0.3657,0.3405,554.21,139.29,414.92,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.02,1904.36,1485.55,2061.97,418.81,157.61,576.42,0.2199,0.0828,0.2795,1.388,679.29,0.3567,0.3294,576.42,157.61,418.81,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.03,1923.03,1500.33,2098.72,422.7,175.69,598.39,0.2198,0.0914,0.2851,1.3988,669.21,0.348,0.3189,598.39,175.69,422.7,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.04,1941.7,1515.1,2135.4,426.6,193.7,620.3,0.2197,0.0998,0.2905,1.4094,659.21,0.3395,0.3087,620.3,193.7,426.6,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.05,1960.37,1529.88,2171.82,430.49,211.45,641.94,0.2196,0.1079,0.2956,1.4196,649.47,0.3313,0.299,641.94,211.45,430.49,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.06,1979.04,1544.66,2207.95,434.38,228.91,663.28,0.2195,0.1157,0.3004,1.4294,640.02,0.3234,0.2899,663.28,228.91,434.38,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.07,1997.71,1559.44,2244.17,438.27,246.46,684.73,0.2194,0.1234,0.3051,1.4391,630.48,0.3156,0.2809,684.73,246.46,438.27,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.08,2016.38,1574.22,2280.08,442.16,263.7,705.86,0.2193,0.1308,0.3096,1.4484,621.25,0.3081,0.2725,705.86,263.7,442.16,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.09,2035.05,1589.0,2315.86,446.05,280.81,726.86,0.2192,0.138,0.3139,1.4574,612.14,0.3008,0.2643,726.86,280.81,446.05,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.1,2053.72,1603.78,2351.3,449.94,297.58,747.52,0.2191,0.1449,0.3179,1.4661,603.38,0.2938,0.2566,747.52,297.58,449.94,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.11,2072.39,1618.56,2386.79,453.83,314.4,768.23,0.219,0.1517,0.3219,1.4746,594.57,0.2869,0.2491,768.23,314.4,453.83,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.12,2091.06,1633.34,2422.13,457.72,331.07,788.79,0.2189,0.1583,0.3257,1.4829,585.92,0.2802,0.2419,788.79,331.07,457.72,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.13,2109.73,1648.12,2457.29,461.61,347.56,809.17,0.2188,0.1647,0.3293,1.491,577.43,0.2737,0.235,809.17,347.56,461.61,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.14,2128.4,1662.9,2492.26,465.5,363.86,829.37,0.2187,0.171,0.3328,1.4987,569.13,0.2674,0.2284,829.37,363.86,465.5,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.15,2147.07,1677.68,2527.05,469.39,379.98,849.37,0.2186,0.177,0.3361,1.5063,561.03,0.2613,0.222,849.37,379.98,469.39,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.16,2165.74,1692.45,2561.84,473.29,396.1,869.39,0.2185,0.1829,0.3394,1.5137,552.91,0.2553,0.2158,869.39,396.1,473.29,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.17,2184.41,1707.23,2596.42,477.18,412.01,889.19,0.2184,0.1886,0.3425,1.5208,545.01,0.2495,0.2099,889.19,412.01,477.18,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.18,2203.08,1722.01,2630.78,481.07,427.7,908.77,0.2184,0.1941,0.3454,1.5277,537.33,0.2439,0.2042,908.77,427.7,481.07,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.19,2221.75,1736.79,2665.13,484.96,443.38,928.33,0.2183,0.1996,0.3483,1.5345,529.67,0.2384,0.1987,928.33,443.38,484.96,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.2,2240.42,1751.57,2699.23,488.85,458.81,947.66,0.2182,0.2048,0.3511,1.541,522.24,0.2331,0.1935,947.66,458.81,488.85,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.21,2259.09,1766.35,2733.3,492.74,474.21,966.95,0.2181,0.2099,0.3538,1.5474,514.85,0.2279,0.1884,966.95,474.21,492.74,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.22,2277.76,1781.13,2767.34,496.63,489.58,986.21,0.218,0.2149,0.3564,1.5537,507.48,0.2228,0.1834,986.21,489.58,496.63,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.23,2296.43,1795.91,2801.11,500.52,504.68,1005.21,0.218,0.2198,0.3589,1.5597,500.39,0.2179,0.1786,1005.21,504.68,500.52,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.24,2315.1,1810.69,2834.84,504.41,519.74,1024.15,0.2179,0.2245,0.3613,1.5656,493.35,0.2131,0.174,1024.15,519.74,504.41,8,27,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__standard,Non-cadre · Hors Alsace-Moselle · AT/MP standard,Non-executive · Outside Alsace-Moselle · Standard AT/MP,non_cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.25,2333.78,1825.47,2868.52,508.31,534.74,1043.04,0.2178,0.2291,0.3636,1.5714,486.36,0.2084,0.1696,1043.04,534.74,508.31,8,27,37,ok,
