source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,employee_csg_crds_monthly_eur,employee_old_age_monthly_eur,employee_retirement_complementary_ceg_cet_monthly_eur,employee_other_monthly_eur,employer_old_age_monthly_eur,employer_retirement_complementary_ceg_cet_monthly_eur,employer_health_monthly_eur,employer_family_monthly_eur,employer_unemployment_monthly_eur,employer_ags_monthly_eur,employer_atmp_monthly_eur,employer_fnal_monthly_eur,employer_csa_monthly_eur,employer_training_monthly_eur,employer_apprenticeship_tax_monthly_eur,employer_social_dialogue_monthly_eur,employer_other_monthly_eur,employer_contributions_before_relief_monthly_eur,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.6,2987.23,2337.68,3988.89,649.55,1001.66,1651.21,0.2174,0.3353,0.414,1.7063,302.61,0.1013,0.0759,290.98,218.07,119.79,20.72,318.44,179.53,388.34,156.83,126.96,7.47,19.12,2.99,8.96,16.43,20.31,0.48,58.42,1304.27,1651.21,1001.66,649.55,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.61,3005.9,2352.43,4019.71,653.47,1013.81,1667.28,0.2174,0.3373,0.4148,1.7087,298.49,0.0993,0.0743,292.78,219.43,120.54,20.72,320.43,180.65,390.77,157.81,127.75,7.51,19.24,3.01,9.02,16.53,20.44,0.48,58.66,1312.3,1667.28,1013.81,653.47,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.62,3024.57,2367.18,4050.3,657.39,1025.73,1683.12,0.2174,0.3391,0.4156,1.711,294.59,0.0974,0.0727,294.59,220.79,121.29,20.73,322.42,181.78,393.19,158.79,128.54,7.56,19.36,3.02,9.07,16.64,20.57,0.48,58.9,1320.32,1683.12,1025.73,657.39,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.63,3043.24,2381.92,4080.66,661.32,1037.42,1698.73,0.2173,0.3409,0.4163,1.7132,290.93,0.0956,0.0713,296.4,222.16,122.03,20.73,324.41,182.9,395.62,159.77,129.34,7.61,19.48,3.04,9.13,16.74,20.69,0.49,59.14,1328.35,1698.73,1037.42,661.32,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.64,3061.91,2396.67,4111.08,665.24,1049.17,1714.41,0.2173,0.3427,0.417,1.7153,287.21,0.0938,0.0699,298.2,223.52,122.78,20.73,326.4,184.02,398.05,160.75,130.13,7.65,19.6,3.06,9.19,16.84,20.82,0.49,59.38,1336.38,1714.41,1049.17,665.24,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.65,3080.58,2411.42,4141.57,669.16,1060.99,1730.15,0.2172,0.3444,0.4178,1.7175,283.41,0.092,0.0684,300.01,224.88,123.53,20.74,328.39,185.14,400.48,161.73,130.92,7.7,19.72,3.08,9.24,16.94,20.95,0.49,59.62,1344.4,1730.15,1060.99,669.16,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.66,3099.25,2426.17,4171.82,673.08,1072.57,1745.65,0.2172,0.3461,0.4184,1.7195,279.86,0.0903,0.0671,301.82,226.25,124.28,20.74,330.38,186.26,402.9,162.71,131.72,7.75,19.84,3.1,9.3,17.05,21.07,0.5,59.86,1352.43,1745.65,1072.57,673.08,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.67,3117.92,2440.91,4202.13,677.01,1084.21,1761.22,0.2171,0.3477,0.4191,1.7215,276.25,0.0886,0.0657,303.62,227.61,125.03,20.75,332.37,187.39,405.33,163.69,132.51,7.79,19.95,3.12,9.35,17.15,21.2,0.5,60.1,1360.46,1761.22,1084.21,677.01,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.68,3136.59,2455.66,4232.5,680.93,1095.91,1776.84,0.2171,0.3494,0.4198,1.7236,272.57,0.0869,0.0644,305.43,228.97,125.78,20.75,334.36,188.51,407.76,164.67,133.31,7.84,20.07,3.14,9.41,17.25,21.33,0.5,60.34,1368.48,1776.84,1095.91,680.93,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.69,3155.26,2470.41,4262.63,684.85,1107.37,1792.22,0.2171,0.351,0.4204,1.7255,269.14,0.0853,0.0631,307.24,230.33,126.53,20.76,336.35,189.63,410.18,165.65,134.1,7.89,20.19,3.16,9.47,17.35,21.46,0.5,60.58,1376.51,1792.22,1107.37,684.85,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.7,3173.93,2485.16,4292.81,688.77,1118.88,1807.65,0.217,0.3525,0.4211,1.7274,265.66,0.0837,0.0619,309.04,231.7,127.27,20.76,338.34,190.75,412.61,166.63,134.89,7.93,20.31,3.17,9.52,17.46,21.58,0.51,60.82,1384.54,1807.65,1118.88,688.77,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.71,3192.6,2499.9,4322.73,692.7,1130.13,1822.83,0.217,0.354,0.4217,1.7292,262.43,0.0822,0.0607,310.85,233.06,128.02,20.77,340.33,191.88,415.04,167.61,135.69,7.98,20.43,3.19,9.58,17.56,21.71,0.51,61.06,1392.56,1822.83,1130.13,692.7,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.72,3211.27,2514.65,4352.71,696.62,1141.44,1838.06,0.2169,0.3554,0.4223,1.7309,259.15,0.0807,0.0595,312.65,234.42,128.77,20.77,342.32,193.0,417.47,168.59,136.48,8.03,20.55,3.21,9.63,17.66,21.84,0.51,61.3,1400.59,1838.06,1141.44,696.62,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.73,3229.94,2529.4,4382.74,700.54,1152.8,1853.35,0.2169,0.3569,0.4229,1.7327,255.81,0.0792,0.0584,314.46,235.79,129.52,20.78,344.31,194.12,419.89,169.57,137.27,8.07,20.67,3.23,9.69,17.76,21.96,0.52,61.54,1408.62,1853.35,1152.8,700.54,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.74,3248.61,2544.15,4412.51,704.46,1163.9,1868.37,0.2169,0.3583,0.4234,1.7344,252.74,0.0778,0.0573,316.27,237.15,130.27,20.78,346.3,195.24,422.32,170.55,138.07,8.12,20.79,3.25,9.75,17.87,22.09,0.52,61.78,1416.64,1868.37,1163.9,704.46,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.75,3267.28,2558.89,4442.66,708.39,1175.38,1883.76,0.2168,0.3597,0.424,1.7362,249.29,0.0763,0.0561,318.07,238.51,131.02,20.78,348.29,196.36,424.75,171.53,138.86,8.17,20.91,3.27,9.8,17.97,22.22,0.52,62.02,1424.67,1883.76,1175.38,708.39,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.76,3285.96,2573.65,4472.21,712.31,1186.25,1898.56,0.2168,0.361,0.4245,1.7377,246.45,0.075,0.0551,319.88,239.88,131.77,20.79,350.28,197.49,427.17,172.51,139.65,8.21,21.03,3.29,9.86,18.07,22.34,0.53,62.26,1432.7,1898.56,1186.25,712.31,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.77,3304.63,2588.4,4502.14,716.23,1197.51,1913.74,0.2167,0.3624,0.4251,1.7394,243.22,0.0736,0.054,321.69,241.24,132.52,20.79,352.27,198.61,429.6,173.49,140.45,8.26,21.15,3.3,9.91,18.18,22.47,0.53,62.5,1440.73,1913.74,1197.51,716.23,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.78,3323.3,2603.14,4531.78,720.16,1208.48,1928.64,0.2167,0.3636,0.4256,1.7409,240.27,0.0723,0.053,323.49,242.6,133.26,20.8,354.26,199.73,432.03,174.47,141.24,8.31,21.27,3.32,9.97,18.28,22.6,0.53,62.74,1448.75,1928.64,1208.48,720.16,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.79,3341.97,2617.89,4561.47,724.08,1219.5,1943.58,0.2167,0.3649,0.4261,1.7424,237.28,0.071,0.052,325.3,243.96,134.01,20.8,356.25,200.85,434.46,175.45,142.03,8.35,21.39,3.34,10.03,18.38,22.73,0.53,62.98,1456.78,1943.58,1219.5,724.08,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.8,3360.64,2632.64,4591.21,728.0,1230.57,1958.57,0.2166,0.3662,0.4266,1.744,234.24,0.0697,0.051,327.11,245.33,134.76,20.81,358.24,201.97,436.88,176.43,142.83,8.4,21.51,3.36,10.08,18.48,22.85,0.54,63.22,1464.81,1958.57,1230.57,728.0,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.81,3379.31,2647.39,4620.66,731.92,1241.35,1973.27,0.2166,0.3673,0.4271,1.7454,231.48,0.0685,0.0501,328.91,246.69,135.51,20.81,360.23,203.1,439.31,177.41,143.62,8.45,21.63,3.38,10.14,18.59,22.98,0.54,63.46,1472.83,1973.27,1241.35,731.92,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.82,3397.98,2662.13,4650.16,735.85,1252.18,1988.02,0.2166,0.3685,0.4275,1.7468,228.68,0.0673,0.0492,330.72,248.05,136.26,20.82,362.22,204.22,441.74,178.39,144.41,8.49,21.75,3.4,10.19,18.69,23.11,0.54,63.7,1480.86,1988.02,1252.18,735.85,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.83,3416.65,2676.88,4679.7,739.77,1263.05,2002.82,0.2165,0.3697,0.428,1.7482,225.84,0.0661,0.0483,332.53,249.42,137.01,20.82,364.21,205.34,444.16,179.37,145.21,8.54,21.87,3.42,10.25,18.79,23.23,0.55,63.94,1488.89,2002.82,1263.05,739.77,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.84,3435.32,2691.63,4709.28,743.69,1273.96,2017.65,0.2165,0.3708,0.4284,1.7496,222.95,0.0649,0.0473,334.33,250.78,137.76,20.82,366.21,206.46,446.59,180.35,146.0,8.59,21.99,3.44,10.31,18.89,23.36,0.55,64.18,1496.91,2017.65,1273.96,743.69,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.85,3453.99,2706.38,4738.56,747.61,1284.57,2032.19,0.2164,0.3719,0.4289,1.7509,220.36,0.0638,0.0465,336.14,252.14,138.5,20.83,368.2,207.58,449.02,181.33,146.79,8.63,22.11,3.45,10.36,19.0,23.49,0.55,64.42,1504.94,2032.19,1284.57,747.61,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.86,3472.66,2721.12,4767.89,751.54,1295.23,2046.77,0.2164,0.373,0.4293,1.7522,217.74,0.0627,0.0457,337.95,253.5,139.25,20.83,370.19,208.71,451.45,182.31,147.59,8.68,22.23,3.47,10.42,19.1,23.61,0.56,64.66,1512.97,2046.77,1295.23,751.54,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.87,3491.33,2735.87,4797.26,755.46,1305.93,2061.39,0.2164,0.374,0.4297,1.7535,215.07,0.0616,0.0448,339.75,254.87,140.0,20.84,372.18,209.83,453.87,183.29,148.38,8.73,22.34,3.49,10.47,19.2,23.74,0.56,64.9,1520.99,2061.39,1305.93,755.46,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.88,3510.0,2750.62,4826.66,759.38,1316.66,2076.05,0.2163,0.3751,0.4301,1.7548,212.35,0.0605,0.044,341.56,256.23,140.75,20.84,374.17,210.95,456.3,184.28,149.18,8.78,22.46,3.51,10.53,19.31,23.87,0.56,65.14,1529.02,2076.05,1316.66,759.38,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.89,3528.67,2765.37,4855.76,763.3,1327.09,2090.39,0.2163,0.3761,0.4305,1.7559,209.96,0.0595,0.0432,343.37,257.59,141.5,20.85,376.16,212.07,458.73,185.26,149.97,8.82,22.58,3.53,10.59,19.41,23.99,0.56,65.38,1537.05,2090.39,1327.09,763.3,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.9,3547.34,2780.11,4884.89,767.23,1337.55,2104.78,0.2163,0.3771,0.4309,1.7571,207.52,0.0585,0.0425,345.17,258.96,142.25,20.85,378.15,213.2,461.15,186.24,150.76,8.87,22.7,3.55,10.64,19.51,24.12,0.57,65.62,1545.07,2104.78,1337.55,767.23,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.91,3566.01,2794.86,4914.06,771.15,1348.05,2119.2,0.2163,0.378,0.4313,1.7583,205.05,0.0575,0.0417,346.98,260.32,143.0,20.86,380.14,214.32,463.58,187.22,151.56,8.92,22.82,3.57,10.7,19.61,24.25,0.57,65.86,1553.1,2119.2,1348.05,771.15,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.92,3584.68,2809.61,4943.27,775.07,1358.59,2133.66,0.2162,0.379,0.4316,1.7594,202.53,0.0565,0.041,348.78,261.68,143.75,20.86,382.13,215.44,466.01,188.2,152.35,8.96,22.94,3.58,10.75,19.72,24.38,0.57,66.1,1561.13,2133.66,1358.59,775.07,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.93,3603.35,2824.36,4972.52,778.99,1369.17,2148.16,0.2162,0.38,0.432,1.7606,199.99,0.0555,0.0402,350.59,263.04,144.49,20.86,384.12,216.56,468.44,189.18,153.14,9.01,23.06,3.6,10.81,19.82,24.5,0.58,66.34,1569.15,2148.16,1369.17,778.99,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.94,3622.02,2839.1,5001.44,782.92,1379.42,2162.33,0.2162,0.3808,0.4323,1.7616,197.76,0.0546,0.0395,352.4,264.41,145.24,20.87,386.11,217.68,470.86,190.16,153.94,9.06,23.18,3.62,10.87,19.92,24.63,0.58,66.58,1577.18,2162.33,1379.42,782.92,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.95,3640.69,2853.85,5030.39,786.84,1389.7,2176.54,0.2161,0.3817,0.4327,1.7627,195.51,0.0537,0.0389,354.2,265.77,145.99,20.87,388.1,218.81,473.29,191.14,154.73,9.1,23.3,3.64,10.92,20.02,24.76,0.58,66.82,1585.21,2176.54,1389.7,786.84,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.96,3659.36,2868.6,5059.38,790.76,1400.02,2190.78,0.2161,0.3826,0.433,1.7637,193.21,0.0528,0.0382,356.01,267.13,146.74,20.88,390.09,219.93,475.72,192.12,155.52,9.15,23.42,3.66,10.98,20.13,24.88,0.59,67.06,1593.23,2190.78,1400.02,790.76,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.97,3678.03,2883.35,5088.4,794.68,1410.37,2205.05,0.2161,0.3835,0.4333,1.7648,190.89,0.0519,0.0375,357.82,268.5,147.49,20.88,392.08,221.05,478.14,193.1,156.32,9.2,23.54,3.68,11.03,20.23,25.01,0.59,67.3,1601.26,2205.05,1410.37,794.68,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.98,3696.7,2898.09,5117.08,798.61,1420.38,2218.99,0.216,0.3842,0.4336,1.7657,188.9,0.0511,0.0369,359.62,269.86,148.24,20.89,394.07,222.17,480.57,194.08,157.11,9.24,23.66,3.7,11.09,20.33,25.14,0.59,67.54,1609.29,2218.99,1420.38,798.61,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,1.99,3715.37,2912.84,5146.17,802.53,1430.8,2233.33,0.216,0.3851,0.434,1.7667,186.51,0.0502,0.0362,361.43,271.22,148.99,20.89,396.06,223.29,483.0,195.06,157.9,9.29,23.78,3.72,11.15,20.43,25.26,0.59,67.78,1617.31,2233.33,1430.8,802.53,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,2.0,3734.04,2927.59,5174.92,806.45,1440.88,2247.33,0.216,0.3859,0.4343,1.7676,184.46,0.0494,0.0356,363.24,272.58,149.74,20.9,398.05,224.42,485.43,196.04,158.7,9.34,23.9,3.73,11.2,20.54,25.39,0.6,68.02,1625.34,2247.33,1440.88,806.45,8,27,34,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__fonctions_support,Cadre · Hors Alsace-Moselle · Fonctions support,Executive · Outside Alsace-Moselle · Support functions,cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,2.01,3752.71,2942.34,5203.69,810.37,1450.98,2261.36,0.2159,0.3866,0.4346,1.7686,182.38,0.0486,0.035,365.04,273.95,150.48,20.9,400.04,225.54,487.85,197.02,159.49,9.38,24.02,3.75,11.26,20.64,25.52,0.6,68.26,1633.37,2261.36,1450.98,810.37,8,27,34,ok,
