country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,ivs_employer_monthly_eur,ivs_employee_monthly_eur,aggiuntivo_1_percent_monthly_eur,naspi_monthly_eur,cigo_monthly_eur,cigs_employer_monthly_eur,cigs_employee_monthly_eur,maternita_monthly_eur,fondo_garanzia_tfr_monthly_eur,cuaf_monthly_eur,inail_monthly_eur,tfr_accrual_monthly_eur,irpef_lorda_annual_eur,detrazione_lavoro_dipendente_annual_eur,ulteriore_detrazione_annual_eur,trattamento_integrativo_annual_eur,addizionale_regionale_annual_eur,addizionale_comunale_annual_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.52,10461.818884,2426.536625,936.575875,55.059167,168.435284,209.236378,62.770913,31.385457,48.124367,20.923638,71.140368,52.309094,722.640453,40904.19967,0.0,0.0,0.0,3771.743835,1019.390226,1023.020498,3059.476667,0.09778610293887274,0.2924421366308563,9438.798386,3807.944478,5630.853908,14243.936004,4805.137618,8613.082096,1.5090836165791006,2.529622724445791,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.068507999999383,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257404198813824,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.53,10484.964501,2426.536625,936.575875,55.059167,168.807928,209.69929,62.909787,31.454894,48.230837,20.969929,71.297759,52.424823,724.239215,41023.27276,0.0,0.0,0.0,3780.965077,1021.882453,1023.089935,3060.876977,0.09757686209353304,0.2919301230842097,9461.874566,3818.843357,5643.031208,14270.080693,4808.206127,8627.049485,1.5081663357121802,2.5287970535593303,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.54,10508.110118,2426.536625,936.575875,55.059167,169.180573,210.162202,63.048661,31.52433,48.337307,21.01622,71.455149,52.540551,725.837977,41142.345849,0.0,0.0,0.0,3790.186318,1024.374681,1023.159372,3062.277287,0.09736854301403186,0.29142036510384806,9484.950746,3829.742237,5655.208509,14296.225382,4811.274636,8641.016873,1.5072535181975955,2.5279749384895265,23.14561700000013,23.076180000000022,12.177300999999716,26.144689000000653,3.0685089999997217,13.967388000000938,0.9969999935624915,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.55,10531.255735,2426.536625,936.575875,55.059167,169.553217,210.625115,63.187534,31.593767,48.443776,21.062511,71.612539,52.656279,727.436739,41261.418939,0.0,0.0,0.0,3799.40756,1026.866908,1023.228809,3063.677597,0.09716113962279223,0.29091284781790566,9508.026926,3840.641117,5667.385809,14322.370071,4814.343145,8654.984262,1.5063451315373984,2.527156356315628,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.56,10554.401352,2426.536625,936.575875,55.059167,169.925862,211.088027,63.326408,31.663204,48.550246,21.108803,71.769929,52.772007,729.035501,41380.492028,0.0,0.0,0.0,3808.628801,1029.359135,1023.298246,3065.077907,0.09695464589554928,0.2904075564849716,9531.103106,3851.539997,5679.563109,14348.51476,4817.411653,8668.95165,1.5054411435483683,2.5263412843134545,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685080000002927,13.967388000000938,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.13257404198817752,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.57,10577.546969,2426.536625,936.575875,55.059167,170.298506,211.550939,63.465282,31.732641,48.656716,21.155094,71.927319,52.887735,730.634263,41499.565118,0.0,0.0,0.0,3817.850043,1031.851363,1023.367683,3066.478217,0.09674905586076689,0.2899044764926631,9554.179286,3862.438877,5691.740409,14374.659448,4820.480162,8682.919039,1.5045415223582157,2.525529699953301,23.14561700000013,23.076180000000022,12.177300000000287,26.144688000000315,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668599,1.129574035550669,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.58,10600.692586,2426.536625,936.575875,55.059167,170.671151,212.013852,63.604156,31.802078,48.763186,21.201385,72.08471,53.003463,732.233025,41618.638208,0.0,0.0,0.0,3827.071284,1034.34359,1023.437119,3067.878526,0.09654436359906216,0.2894035933562163,9577.255467,3873.337757,5703.91771,14400.804137,4823.548671,8696.886428,1.5036462364018301,2.5247215808978543,23.14561699999831,23.07618100000036,12.177300999999716,26.144688999998834,3.0685089999997217,13.967388999999457,0.9970000367673088,0.5261169317716008,1.129574078755418,0.13257408519288752,0.603457190188556
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.59,10623.838203,2426.536625,936.575875,55.059167,171.043795,212.476764,63.743029,31.871515,48.869656,21.247676,72.2421,53.119191,733.831787,41737.711297,0.0,0.0,0.0,3836.292526,1036.835818,1023.506556,3069.278836,0.09634056324263719,0.28890489271709585,9600.331647,3884.236637,5716.09501,14426.948826,4826.61718,8710.853816,1.5027552544175933,2.5239169050001475,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967388000000938,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257408519291639,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.6,10646.98382,2426.536625,936.575875,55.059167,171.41644,212.939676,63.881903,31.940951,48.976126,21.293968,72.39949,53.234919,735.430549,41856.784387,0.0,0.0,0.0,3845.513768,1039.328045,1023.575993,3070.679146,0.09613764897471842,0.2884083603416239,9623.407827,3895.135517,5728.27231,14453.093515,4829.685688,8724.821205,1.5018685454437393,2.5231156503015355,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068507999999383,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257404198813824,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.61,10670.129437,2426.536625,936.575875,55.059167,171.789084,213.402589,64.020777,32.010388,49.082595,21.340259,72.55688,53.350647,737.029311,41975.857476,0.0,0.0,0.0,3854.735009,1041.820273,1023.64543,3072.079456,0.09593561502900318,0.2879139821196247,9646.484007,3906.034397,5740.449611,14479.238204,4832.754197,8738.788594,1.5009860788147653,2.522317795029699,23.14561700000013,23.076179999998203,12.177300999999716,26.144688999998834,3.068509000000631,13.967388999999457,0.9969999935624129,0.5261169317715595,1.1295740787553292,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.62,10693.275054,2426.536625,936.575875,55.059167,172.161728,213.865501,64.15965,32.079825,49.189065,21.38655,72.71427,53.466375,738.628073,42094.930566,0.0,0.0,0.0,3863.956251,1044.3125,1023.714867,3073.479766,0.09573445568911357,0.2874217440630887,9669.560187,3916.933276,5752.626911,14505.382893,4835.822706,8752.755982,1.5001078241578998,2.52152331759667,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967388000000938,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.63,10716.420671,2426.536625,936.575875,55.059167,172.534373,214.328413,64.298524,32.149262,49.295535,21.432841,72.871661,53.582103,740.226835,42214.003655,0.0,0.0,0.0,3873.177492,1046.804728,1023.784304,3074.880076,0.09553416528805718,0.2869316323048532,9692.636367,3927.832156,5764.804211,14531.527582,4838.891215,8766.723371,1.4992337513896168,2.520732196596887,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.64,10739.566288,2426.536625,936.575875,55.059167,172.907017,214.791326,64.437398,32.218699,49.402005,21.479133,73.029051,53.697831,741.825597,42333.076745,0.0,0.0,0.0,3882.398734,1049.296955,1023.853741,3076.280385,0.09533473820769499,0.2864436330972996,9715.712547,3938.731036,5776.981511,14557.672271,4841.959723,8780.690759,1.4983638307122003,2.519944410805272,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.65,10762.711905,2426.536625,936.575875,55.059167,173.279662,215.254238,64.576271,32.288136,49.508475,21.525424,73.186441,53.81356,743.424359,42452.149835,0.0,0.0,0.0,3891.619976,1051.789183,1023.923177,3077.680695,0.09513616887821606,0.28595773281106884,9738.788728,3949.629916,5789.158812,14583.81696,4845.028232,8794.658148,1.4974980326103582,2.5191599391753314,23.14561700000013,23.07618100000036,12.177300999999716,26.144689000000653,3.0685089999997217,13.967389000001276,0.9970000367672304,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.66,10785.857522,2426.536625,936.575875,55.059167,173.652306,215.71715,64.715145,32.357573,49.614945,21.571715,73.343831,53.929288,745.023121,42571.222924,0.0,0.0,0.0,3900.841217,1054.28141,1023.992614,3079.081005,0.09493845177761903,0.28547391793379184,9761.864908,3960.528796,5801.336112,14609.961649,4848.096741,8808.625537,1.496636327847885,2.5183787608372796,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.67,10809.003139,2426.536625,936.575875,55.059167,174.024951,216.180063,64.854019,32.427009,49.721414,21.618006,73.501221,54.045016,746.621883,42690.296014,0.0,0.0,0.0,3910.062459,1056.773637,1024.062051,3080.481315,0.09474158143120018,0.28499217506883723,9784.941088,3971.427676,5813.513412,14636.106337,4851.165249,8822.592925,1.4957786874643706,2.517600855096198,23.14561700000013,23.076180000000022,12.177300000000287,26.144687999998496,3.068507999999383,13.967388000000938,0.9969999935624915,0.5261168885668599,1.1295740355505903,0.13257404198813824,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.68,10832.148756,2426.536625,936.575875,55.059167,174.397595,216.642975,64.992893,32.496446,49.827884,21.664298,73.658612,54.160744,748.220646,42809.369103,0.0,0.0,0.0,3919.2837,1059.265865,1024.131488,3081.881625,0.09454555241104802,0.2845124909340748,9808.017268,3982.326556,5825.690712,14662.251026,4854.233758,8836.560314,1.4949250827719551,2.5168262014301934,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.068509000000631,13.967388999999457,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.69,10855.294373,2426.536625,936.575875,55.059167,174.770239,217.105887,65.131766,32.565883,49.934354,21.710589,73.816002,54.276472,749.819408,42928.442193,0.0,0.0,0.0,3928.504942,1061.758092,1024.200925,3083.281935,0.09435035933554471,0.2840348523606547,9831.093448,3993.225436,5837.868013,14688.395715,4857.302267,8850.527703,1.4940754853521307,2.5160547794886026,23.14561700000013,23.076180000000022,12.177301000000625,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261169317715988,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.7,10878.43999,2426.536625,936.575875,55.059167,175.142884,217.5688,65.27064,32.63532,50.040824,21.75688,73.973392,54.3922,751.41817,43047.515282,0.0,0.0,0.0,3937.726183,1064.25032,1024.270362,3084.682244,0.09415599686887337,0.2835592462918022,9854.169628,4004.124315,5850.045313,14714.540404,4860.370776,8864.495091,1.4932298670525879,2.515286569090209,23.14561700000013,23.076180000000022,12.177299999999377,26.144688999998834,3.0685089999997217,13.967388000000938,0.9969999935624915,0.5261168885668206,1.1295740787553292,0.1325740851928771,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.71,10901.585607,2426.536625,936.575875,55.059167,175.515528,218.031712,65.409514,32.704757,50.147294,21.803171,74.130782,54.507928,753.016932,43166.588372,0.0,0.0,0.0,3946.947425,1066.742547,1024.339798,3086.082554,0.0939624597205318,0.2830856597816285,9877.245809,4015.023195,5862.222613,14740.685093,4863.439284,8878.46248,1.492388199984106,2.5145215502214793,23.14561700000013,23.07618100000036,12.177300000000287,26.144689000000653,3.0685080000002927,13.967388999999457,0.9970000367672304,0.5261168885668599,1.1295740787554078,0.13257404198817752,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.72,10924.731224,2426.536625,936.575875,55.059167,175.888173,218.494624,65.548387,32.774194,50.253764,21.849462,74.288172,54.623656,754.615694,43285.661461,0.0,0.0,0.0,3956.168667,1069.234775,1024.409235,3087.482864,0.0937697426448527,0.28261407999395555,9900.321989,4025.922075,5874.399913,14766.829782,4866.507793,8892.429868,1.4915504565174873,2.5137597030348333,23.14561699999831,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967387999999119,0.9969999935625699,0.5261168885669013,1.1295740787554966,0.13257408519288752,0.6034571469838172
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.73,10947.876841,2426.536625,936.575875,55.059167,176.260817,218.957537,65.687261,32.843631,50.360233,21.895754,74.445563,54.739384,756.214456,43404.734551,0.0,0.0,0.0,3965.389908,1071.727002,1024.478672,3088.883174,0.09357784044052951,0.2821444942011565,9923.398169,4036.820955,5886.577214,14792.974471,4869.576302,8906.397257,1.4907166092805315,2.513001007846915,23.14561700000013,23.076180000000022,12.177300999999716,26.144688999998834,3.068509000000631,13.967389000001276,0.9969999935624915,0.5261169317715595,1.1295740787553292,0.13257408519291639,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.74,10971.022458,2426.536625,936.575875,55.059167,176.633462,219.420449,65.826135,32.913067,50.466703,21.942045,74.602953,54.855112,757.813218,43523.807641,0.0,0.0,0.0,3974.61115,1074.21923,1024.548109,3090.283484,0.09338674795014866,0.28167688978301064,9946.474349,4047.719835,5898.754514,14819.11916,4872.644811,8920.364646,1.4898866311550583,2.51224544513691,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.75,10994.168075,2426.536625,936.575875,55.059167,177.006106,219.883362,65.965008,32.982504,50.573173,21.988336,74.760343,54.97084,759.41198,43642.88073,0.0,0.0,0.0,3983.832391,1076.711457,1024.617546,3091.683794,0.0931964600597273,0.2812112542255727,9969.550529,4058.618715,5910.931814,14845.263849,4875.713319,8934.332034,1.4890604952739643,2.511492995544861,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.76,11017.313692,2426.536625,936.575875,55.059167,177.37875,220.346274,66.103882,33.051941,50.679643,22.034627,74.917733,55.086568,761.010742,43761.95382,0.0,0.0,0.0,3993.053633,1079.203685,1024.686983,3093.084103,0.09300697169825729,0.28074757512005677,9992.626709,4069.517595,5923.109114,14871.408537,4878.781828,8948.299423,1.4882381750183267,2.510743639870025,23.14561700000013,23.076180000000022,12.177300000000287,26.144687999998496,3.0685089999997217,13.967389000001276,0.9969999935624915,0.5261168885668599,1.1295740355505903,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.77,11040.459309,2426.536625,936.575875,55.059167,177.751395,220.809186,66.242756,33.121378,50.786113,22.080919,75.075123,55.202297,762.609504,43881.026909,0.0,0.0,0.0,4002.274875,1081.695912,1024.75642,3094.484413,0.09281827783725466,0.2802858401617339,10015.702889,4080.416475,5935.286415,14897.553226,4881.850337,8962.266812,1.48741964401454,2.509997359069228,23.14561700000013,23.076180000000022,12.177300999999716,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.78,11063.604926,2426.536625,936.575875,55.059167,178.124039,221.272099,66.38163,33.190815,50.892583,22.12721,75.232513,55.318025,764.208266,44000.099999,0.0,0.0,0.0,4011.496116,1084.18814,1024.825856,3095.884723,0.09263037349031479,0.2798260371488432,10038.77907,4091.315355,5947.463715,14923.697915,4884.918846,8976.2342,1.4866048761315012,2.50925413425526,23.14561700000013,23.07618100000036,12.177300000000287,26.144689000000653,3.0685089999997217,13.967388000000938,0.9970000367672304,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571469838483
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.79,11086.750543,2426.536625,936.575875,55.059167,178.496684,221.735011,66.520503,33.260252,50.999052,22.173501,75.389904,55.433753,765.807028,44119.173088,0.0,0.0,0.0,4020.717358,1086.680367,1024.895293,3097.285033,0.0924432537126732,0.27936815398151776,10061.85525,4102.214234,5959.641015,14949.842604,4887.987354,8990.201589,1.485793845477827,2.5085139466952824,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685080000002927,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257404198817752,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.8,11109.89616,2426.536625,936.575875,55.059167,178.869328,222.197923,66.659377,33.329688,51.105522,22.219792,75.547294,55.549481,767.40579,44238.246178,0.0,0.0,0.0,4029.938599,1089.172594,1024.96473,3098.685343,0.09225691360077182,0.2789121786607229,10084.93143,4113.113114,5971.818316,14975.987293,4891.055863,9004.168977,1.48498652639911,2.507776777809248,23.14561700000013,23.076180000000022,12.177300999999716,26.144689000000653,3.0685089999997217,13.967387999999119,0.9969999935624915,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.81,11133.041777,2426.536625,936.575875,55.059167,179.241973,222.660836,66.798251,33.399125,51.211992,22.266084,75.704684,55.665209,769.004552,44357.319268,0.0,0.0,0.0,4039.159841,1091.664822,1025.034167,3100.085653,0.09207134829183052,0.2784580992872079,10108.00761,4124.011994,5983.995616,15002.131982,4894.124372,9018.136366,1.4841828934752153,2.5070426091683484,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967389000001276,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257408519291639,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.82,11156.187394,2426.536625,936.575875,55.059167,179.614617,223.123748,66.937124,33.468562,51.318462,22.312375,75.862074,55.780937,770.603314,44476.392357,0.0,0.0,0.0,4048.381083,1094.157049,1025.103604,3101.485962,0.0918865529634242,0.278005904060471,10131.08379,4134.910874,5996.172916,15028.276671,4897.192881,9032.103755,1.4833829215176122,2.506311422493485,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.83,11179.333011,2426.536625,936.575875,55.059167,179.987261,223.58666,67.075998,33.537999,51.424932,22.358666,76.019464,55.896665,772.202077,44595.465447,0.0,0.0,0.0,4057.602324,1096.649277,1025.173041,3102.886272,0.09170252283306517,0.2775555812777371,10154.15997,4145.809754,6008.350216,15054.42136,4900.261389,9046.071143,1.4825865855667415,2.5055831996537385,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.84,11202.478628,2426.536625,936.575875,55.059167,180.359906,224.049573,67.214872,33.607436,51.531402,22.404957,76.176855,56.012393,773.800839,44714.538536,0.0,0.0,0.0,4066.823566,1099.141504,1025.242478,3104.286582,0.09151925315779025,0.27710711933294835,10177.23615,4156.708634,6020.527517,15080.566049,4903.329898,9060.038532,1.4817938608894208,2.5048579226648857,23.14561700000013,23.076180000000022,12.177301000000625,26.144688999998834,3.0685089999997217,13.967389000001276,0.9969999935624915,0.5261169317715988,1.1295740787553292,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.85,11225.624245,2426.536625,936.575875,55.059167,180.73255,224.512485,67.353745,33.676873,51.637872,22.451248,76.334245,56.128121,775.399601,44833.611626,0.0,0.0,0.0,4076.044807,1101.633732,1025.311914,3105.686892,0.09133673923375354,0.2766605067157671,10200.312331,4167.607514,6032.704817,15106.710737,4906.398407,9074.005921,1.4810047229762835,2.5041355736879067,23.14561700000013,23.07618099999854,12.177299999999377,26.144688000000315,3.0685089999997217,13.967388999999457,0.9970000367671518,0.5261168885668206,1.129574035550669,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.86,11248.769862,2426.536625,936.575875,55.059167,181.105195,224.975397,67.492619,33.74631,51.744341,22.49754,76.491635,56.243849,776.998363,44952.684715,0.0,0.0,0.0,4085.266049,1104.125959,1025.381351,3107.087202,0.09115497639582403,0.2762157320105905,10223.388511,4178.506394,6044.882117,15132.855426,4909.466916,9087.973309,1.4802191475392519,2.5034161350275284,23.14561699999831,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967388000000938,0.9969999935625699,0.5261168885669013,1.1295740787554966,0.13257408519292682,0.6034571469838957
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.87,11271.915479,2426.536625,936.575875,55.059167,181.477839,225.43831,67.631493,33.815746,51.850811,22.543831,76.649025,56.359577,778.597125,45071.757805,0.0,0.0,0.0,4094.48729,1106.618187,1025.450788,3108.487511,0.09097396001718784,0.2757727838955791,10246.464691,4189.405274,6057.059417,15159.000115,4912.535424,9101.940698,1.479437110509047,2.5026995891307786,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068507999999383,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257404198813824,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.88,11295.061096,2426.536625,936.575875,55.059167,181.850484,225.901222,67.770367,33.885183,51.957281,22.590122,76.806415,56.475305,780.195887,45190.830895,0.0,0.0,0.0,4103.708532,1109.110414,1025.520225,3109.887821,0.09079368550895589,0.2753316511416947,10269.540871,4200.304153,6069.236718,15185.144804,4915.603933,9115.908086,1.4786585880327292,2.501985918585559,23.14561700000013,23.076180000000022,12.177300999999716,26.144688999998834,3.068509000000631,13.967387999999119,0.9969999935624915,0.5261169317715595,1.1295740787553292,0.13257408519291639,0.6034571469837697
