country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,region_code,region_label_fr,region_label_en,smic_multiple,gross_monthly_eur,employee_ss_monthly_eur,employer_ss_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,irpf_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,1.98,2820.51,183.33,892.69,183.33,892.69,0.06499888318070138,0.3164994983176802,2637.18,506.13,2131.05,3713.2,1076.02,1582.15,1.4080191719943274,1.742427441871378,14.245000000000346,13.324999999999818,9.195000000000164,18.754999999999654,5.430000000000064,9.560000000000173,0.9354159354159,0.6454896454896413,1.3166023166022605,0.38118638118637643,0.6711126711126669
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,1.99,2834.755,184.26,897.2,184.26,897.2,0.06500032630685897,0.3165000149924773,2650.495,510.26,2140.235,3731.955,1081.46,1591.72,1.4080218977964494,1.7437127231355438,14.24499999999989,13.315000000000055,9.184999999999945,18.75500000000011,5.440000000000055,9.569999999999936,0.9347139347139457,0.6447876447876459,1.3166023166023344,0.38188838188838864,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.0,2849.0,185.19,901.71,185.19,901.71,0.06500175500175501,0.3165005265005265,2663.81,514.39,2149.42,3750.71,1086.9,1601.29,1.4080245963488387,1.7449870197541661,14.24499999999989,13.315000000000055,9.184999999999945,18.75500000000011,5.440000000000055,9.569999999999936,0.9347139347139457,0.6447876447876459,1.3166023166023344,0.38188838188838864,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.01,2863.245,186.11,906.22,186.11,906.22,0.06499967693997545,0.3165010329189434,2677.135,518.52,2158.615,3769.465,1092.33,1610.85,1.4080220086024802,1.7462423822682602,14.24499999999989,13.325000000000273,9.194999999999709,18.75500000000011,5.429999999999836,9.559999999999945,0.9354159354159617,0.6454896454896301,1.3166023166023344,0.3811863811863726,0.6711126711126725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.02,2877.49,187.04,910.73,187.04,910.73,0.065001094704065,0.31650153432331646,2690.45,522.64,2167.81,3788.22,1097.77,1620.41,1.4080246798862643,1.7474870952712644,14.24499999999989,13.3149999999996,9.195000000000164,18.754999999999654,5.440000000000055,9.560000000000173,0.9347139347139137,0.6454896454896619,1.3166023166023024,0.38188838188838864,0.6711126711126884
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.03,2891.735,187.96,915.24,187.96,915.24,0.0649990403684985,0.31650203078774514,2703.775,526.78,2176.995,3806.975,1103.2,1629.98,1.408022117224991,1.7487293264339145,14.245000000000346,13.325000000000273,9.184999999999945,18.75500000000011,5.430000000000064,9.569999999999936,0.9354159354159318,0.6447876447876253,1.3166023166022922,0.38118638118637643,0.671814671814651
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.04,2905.98,188.89,919.74,188.89,919.74,0.06500044735338853,0.31649908120496356,2717.09,530.9,2186.19,3825.72,1108.63,1639.53,1.4080210813775031,1.7499485406117492,14.24499999999989,13.315000000000055,9.195000000000164,18.74499999999989,5.430000000000064,9.549999999999955,0.9347139347139457,0.6454896454896619,1.3159003159003184,0.3811863811863886,0.6704106704106724
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.05,2920.225,189.81,924.25,189.81,924.25,0.06499841621792841,0.31649958479226775,2730.415,535.03,2195.385,3844.475,1114.06,1649.09,1.4080185612809775,1.7511620968531714,14.24499999999989,13.324999999999818,9.195000000000164,18.75500000000011,5.429999999999836,9.559999999999945,0.9354159354159298,0.6454896454896619,1.3166023166023344,0.3811863811863726,0.6711126711126725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.06,2934.47,190.74,928.76,190.74,928.76,0.0649998125726281,0.31650008349037473,2743.73,539.16,2204.57,3863.23,1119.5,1658.66,1.408021197421029,1.7523734787282779,14.24499999999989,13.315000000000055,9.184999999999945,18.75500000000011,5.440000000000055,9.570000000000164,0.9347139347139457,0.6447876447876459,1.3166023166023344,0.38188838188838864,0.6718146718146885
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.07,2948.715,191.67,933.27,191.67,933.27,0.06500119543597804,0.3165005773701426,2757.045,543.29,2213.755,3881.985,1124.94,1668.23,1.4080238080988885,1.7535748084137586,14.245000000000346,13.315000000000055,9.184999999999945,18.75500000000011,5.440000000000055,9.569999999999936,0.9347139347139158,0.6447876447876253,1.3166023166022922,0.3818883818883764,0.671814671814651
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.08,2962.96,192.59,937.78,192.59,937.78,0.06499918999919,0.31650106650106646,2770.37,547.42,2222.95,3900.74,1130.37,1677.79,1.4080213112327955,1.7547583166512968,14.24499999999989,13.324999999999818,9.194999999999709,18.754999999999654,5.429999999999836,9.559999999999945,0.9354159354159298,0.6454896454896301,1.3166023166023024,0.3811863811863726,0.6711126711126725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.09,2977.205,193.52,942.29,193.52,942.29,0.06500056260821811,0.3165015509513117,2783.685,551.55,2232.135,3919.495,1135.81,1687.36,1.408023896381954,1.7559399409085918,14.24499999999989,13.315000000000055,9.1850000000004,18.75500000000011,5.440000000000055,9.569999999999936,0.9347139347139457,0.6447876447876778,1.3166023166023344,0.38188838188838864,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.1,2991.45,194.44,946.79,194.44,946.79,0.06499857928429356,0.3164986879272593,2797.01,555.68,2241.33,3938.24,1141.23,1696.91,1.408017847630148,1.7570995792676667,14.24499999999989,13.325000000000273,9.194999999999709,18.74499999999989,5.420000000000073,9.550000000000182,0.9354159354159617,0.6454896454896301,1.3159003159003184,0.3804843804843885,0.6704106704106884
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.11,3005.695,195.37,951.3,195.37,951.3,0.06499994177719297,0.3164991790584208,2810.325,559.81,2250.515,3956.995,1146.67,1706.48,1.4080204246839778,1.7582619978093903,14.245000000000346,13.3149999999996,9.184999999999945,18.75500000000011,5.440000000000055,9.569999999999936,0.934713934713884,0.6447876447876253,1.3166023166022922,0.3818883818883764,0.671814671814651
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.12,3019.94,196.3,955.81,196.3,955.81,0.06500129141638576,0.3164996655562693,2823.64,563.93,2259.71,3975.75,1152.11,1716.04,1.408022977433384,1.7594071805674178,14.24499999999989,13.315000000000055,9.195000000000164,18.75500000000011,5.439999999999827,9.559999999999945,0.9347139347139457,0.6454896454896619,1.3166023166023344,0.3818883818883727,0.6711126711126725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.13,3034.185,197.22,960.32,197.22,960.32,0.0649993326049664,0.316500147486063,2836.965,568.07,2268.895,3994.505,1157.54,1725.61,1.4080205430803694,1.7605508408278039,14.24499999999989,13.325000000000273,9.184999999999945,18.75500000000011,5.430000000000064,9.569999999999936,0.9354159354159617,0.6447876447876459,1.3166023166023344,0.3811863811863886,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.14,3048.43,198.15,964.83,198.15,964.83,0.06500067247730798,0.31650062491183983,2850.28,572.19,2278.09,4013.26,1162.98,1735.17,1.408023071417545,1.761677545663253,14.24499999999989,13.315000000000055,9.195000000000164,18.75500000000011,5.440000000000055,9.560000000000173,0.9347139347139457,0.6454896454896619,1.3166023166023344,0.38188838188838864,0.6711126711126884
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.15,3062.675,199.07,969.34,199.07,969.34,0.06499873476617662,0.31650109789644676,2863.605,576.32,2287.285,4032.015,1168.41,1744.73,1.4080206592738875,1.7627951916792184,14.245000000000346,13.324999999999818,9.194999999999709,18.754999999999654,5.430000000000064,9.559999999999945,0.9354159354159,0.6454896454896094,1.3166023166022605,0.38118638118637643,0.671112671112651
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.16,3076.92,200.0,973.85,200.0,973.85,0.065000065000065,0.3165015665015665,2876.92,580.45,2296.47,4050.77,1173.85,1754.3,1.4080231636611376,1.7639115686248894,14.24499999999989,13.315000000000055,9.184999999999945,18.75500000000011,5.439999999999827,9.569999999999936,0.9347139347139457,0.6447876447876459,1.3166023166023344,0.3818883818883727,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.17,3091.165,200.93,978.36,200.93,978.36,0.0650013829737332,0.3165020307877451,2890.235,584.58,2305.655,4069.525,1179.29,1763.87,1.4080256449735056,1.7650190509855117,14.24499999999989,13.315000000000055,9.1850000000004,18.75500000000011,5.440000000000055,9.569999999999936,0.9347139347139457,0.6447876447876778,1.3166023166023344,0.38188838188838864,0.6718146718146725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.18,3105.41,201.85,982.86,201.85,982.86,0.06499946866919343,0.316499270627711,2903.56,588.71,2314.85,4088.27,1184.71,1773.42,1.4080198101640744,1.766105795191913,14.24499999999989,13.324999999999818,9.194999999999709,18.74499999999989,5.420000000000073,9.550000000000182,0.9354159354159298,0.6454896454896301,1.3159003159003184,0.3804843804843885,0.6704106704106884
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.19,3119.655,202.78,987.37,202.78,987.37,0.06500077732954446,0.3164997411572754,2916.875,592.84,2324.035,4107.025,1190.15,1782.99,1.4080222841225627,1.7671958468783822,14.245000000000346,13.315000000000055,9.184999999999945,18.754999999999654,5.440000000000055,9.569999999999936,0.9347139347139158,0.6447876447876253,1.3166023166022605,0.3818883818883764,0.671814671814651
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.2,3133.9,203.7,991.88,203.7,991.88,0.06499888318070135,0.3165002074092983,2930.2,597.37,2332.83,4125.78,1195.58,1792.95,1.4080199303801786,1.7685729350188393,14.24499999999989,13.324999999999818,8.795000000000073,18.75500000000011,5.429999999999836,9.960000000000036,0.9354159354159298,0.6174096174096273,1.3166023166023344,0.3811863811863726,0.6991926991927071
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.21,3148.145,204.63,996.39,204.63,996.39,0.06500018264724147,0.3165006694418459,2943.515,601.9,2341.615,4144.535,1201.02,1802.92,1.4080223814045452,1.769947237270004,14.24499999999989,13.315000000000055,8.784999999999854,18.75500000000011,5.440000000000055,9.970000000000027,0.9347139347139457,0.6167076167076112,1.3166023166023344,0.38188838188838864,0.6998946998947072
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.22,3162.39,205.56,1000.9,205.56,1000.9,0.0650014704068758,0.3165011273119381,2956.83,606.43,2350.4,4163.29,1206.46,1812.89,1.408024810354332,1.7713112661674604,14.24499999999989,13.315000000000055,8.78500000000031,18.75500000000011,5.440000000000055,9.970000000000027,0.9347139347139457,0.6167076167076432,1.3166023166023344,0.38188838188838864,0.6998946998947072
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.23,3176.635,206.48,1005.41,206.48,1005.41,0.06499959863188563,0.31650158107557214,2970.155,610.96,2359.195,4182.045,1211.89,1822.85,1.4080224769414393,1.7726576226212758,14.245000000000346,13.325000000000273,8.795000000000073,18.75500000000011,5.430000000000064,9.959999999999809,0.9354159354159318,0.6174096174096075,1.3166023166022922,0.38118638118637643,0.6991926991926688
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.24,3190.88,207.41,1009.91,207.41,1009.91,0.06500087750087749,0.3164988968560397,2983.47,615.48,2367.99,4200.79,1217.32,1832.8,1.4080215319745129,1.7739897550243031,14.24499999999989,13.3149999999996,8.794999999999618,18.74499999999989,5.429999999999836,9.950000000000045,0.9347139347139137,0.6174096174095953,1.3159003159003184,0.3811863811863726,0.698490698490707
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.25,3205.125,208.33,1014.42,208.33,1014.42,0.064999024999025,0.3164993564993565,2996.795,620.02,2376.775,4219.545,1222.75,1842.77,1.40801923388153,1.7753237054411966,14.24499999999989,13.325000000000273,8.78500000000031,18.75500000000011,5.430000000000064,9.970000000000027,0.9354159354159617,0.6167076167076432,1.3166023166023344,0.3811863811863886,0.6998946998947072
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.26,3219.37,209.26,1018.93,209.26,1018.93,0.06500029508879067,0.3164998120750333,3010.11,624.54,2385.57,4238.3,1228.19,1852.73,1.4080216337608926,1.776640383639969,14.24499999999989,13.315000000000055,8.795000000000073,18.75500000000011,5.440000000000055,9.960000000000036,0.9347139347139457,0.6174096174096273,1.3166023166023344,0.38188838188838864,0.6991926991927071
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.27,3233.615,210.19,1023.44,210.19,1023.44,0.06500155398833812,0.3165002636368275,3023.425,629.07,2394.355,4257.055,1233.63,1862.7,1.4080240125023773,1.7779548145533977,14.24499999999989,13.315000000000055,8.784999999999854,18.75500000000011,5.440000000000055,9.970000000000027,0.9347139347139457,0.6167076167076112,1.3166023166023344,0.38188838188838864,0.6998946998947072
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.28,3247.86,211.11,1027.95,211.11,1027.95,0.06499972289445975,0.3165007112375534,3036.75,633.6,2403.15,4275.81,1239.06,1872.66,1.4080217337614227,1.779252231446227,14.245000000000346,13.324999999999818,8.795000000000073,18.75500000000011,5.429999999999836,9.960000000000036,0.9354159354159,0.6174096174096075,1.3166023166022922,0.38118638118636045,0.6991926991926848
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.29,3262.105,212.04,1032.46,212.04,1032.46,0.06500097329791653,0.3165011549291025,3050.065,638.13,2411.935,4294.565,1244.5,1882.63,1.4080240912898578,1.7805475686533843,14.24499999999989,13.315000000000055,8.784999999999854,18.7549999999992,5.440000000000055,9.970000000000027,0.9347139347139457,0.6167076167076112,1.3166023166022705,0.38188838188838864,0.6998946998947072
Spain,ES,2026-01,2026-01-01,spain__standard_employee_cataluna,Espagne · salarie standard (Catalogne),Spain · standard employee (Catalonia),cataluna,Catalogne,Catalonia,2.3,3276.35,212.96,1036.96,212.96,1036.96,0.06499916065133457,0.31649854258549914,3063.39,642.66,2420.73,4313.31,1249.92,1892.58,1.4080185676652335,1.7818220123681696,14.24499999999989,13.324999999999818,8.795000000000073,18.7450000000008,5.420000000000073,9.949999999999818,0.9354159354159298,0.6174096174096273,1.3159003159003821,0.3804843804843885,0.6984906984906911
