country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_sek,arbetsgivaravgifter_monthly_sek,grundavdrag_annual_sek,kommunalskatt_annual_sek,statlig_skatt_annual_sek,jobbskatteavdrag_annual_sek,employee_contributions_monthly_sek,employer_contributions_monthly_sek,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_sek,income_tax_monthly_sek,net_after_income_tax_monthly_sek,employer_cost_monthly_sek,social_wedge_monthly_sek,total_wedge_after_income_tax_monthly_sek,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_sek,delta_net_before_income_tax_monthly_sek,delta_net_after_income_tax_monthly_sek,delta_employer_cost_monthly_sek,delta_social_wedge_monthly_sek,delta_total_wedge_after_income_tax_monthly_sek,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.33,45845.1,14404.53,17400.0,162752.44,0.0,47552.0,0.0,14404.53,0.0,0.3141999908387156,45845.1,9600.04,36245.06,60249.63,14404.53,24004.57,1.3141999908387154,1.6622852879813137,344.6999999999971,344.6999999999971,239.38999999999942,453.0,108.30000000000109,213.61000000000058,1.0,0.694487960545406,1.3141862489121086,0.3141862489121033,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.34,46189.8,14512.84,17400.0,164016.11,0.0,47552.0,0.0,14512.84,0.0,0.3142001047850391,46189.8,9705.34,36484.46,60702.64,14512.84,24218.18,1.3142001047850391,1.6637943935582433,344.70000000000437,344.70000000000437,239.40000000000146,453.01000000000204,108.30999999999949,213.61000000000058,1.0,0.6945169712793688,1.3142152596460583,0.3142152596460636,0.6196982883666895
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.35,46534.5,14621.14,17400.0,165279.78,0.0,47552.0,0.0,14621.14,0.0,0.3142000021489432,46534.5,9810.65,36723.85,61155.64,14621.14,24431.79,1.3142000021489433,1.665284004808864,344.6999999999971,344.6999999999971,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.694487960545406,1.3141862489121086,0.314186248912098,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.36,46879.2,14729.44,17400.0,166543.45,0.0,47552.0,0.0,14729.44,0.0,0.31419990102220174,46879.2,9915.95,36963.25,61608.64,14729.44,24645.39,1.3141999010222019,1.6667538703983011,344.6999999999971,344.6999999999971,239.40000000000146,453.0,108.30000000000109,213.59999999999854,1.0,0.6945169712793835,1.3141862489121086,0.3141862489121033,0.6196692776327252
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.37,47223.9,14837.75,17400.0,167807.12,0.0,47552.0,0.0,14837.75,0.0,0.3142000131289453,47223.9,10021.26,37202.64,62061.65,14837.75,24859.01,1.3142000131289453,1.6682055359512122,344.70000000000437,344.70000000000437,239.38999999999942,453.01000000000204,108.30999999999949,213.61999999999898,1.0,0.6944879605453913,1.3142152596460583,0.3142152596460636,0.6197272991006565
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.38,47568.6,14946.05,17400.0,169070.79,0.0,47552.0,0.0,14946.05,0.0,0.3141999133882435,47568.6,10126.57,37442.03,62514.65,14946.05,25072.62,1.3141999133882434,1.6696383716374352,344.6999999999971,344.6999999999971,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.694487960545406,1.3141862489121086,0.314186248912098,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.39,47913.3,15054.36,17400.0,170334.46,0.0,47552.0,0.0,15054.36,0.0,0.3142000237929761,47913.3,10231.87,37681.43,62967.66,15054.36,25286.23,1.314200023792976,1.6710528236322244,344.70000000000437,344.70000000000437,239.40000000000146,453.01000000000204,108.31000000000131,213.61000000000058,1.0,0.6945169712793688,1.3142152596460583,0.3142152596460689,0.6196982883666895
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.4,48258.0,15162.66,17400.0,171598.13,0.0,47552.0,0.0,15162.66,0.0,0.3141999254009698,48258.0,10337.18,37920.82,63420.66,15162.66,25499.84,1.31419992540097,1.672449593653302,344.6999999999971,344.6999999999971,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.694487960545406,1.3141862489121086,0.314186248912098,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.41,48602.7,15270.97,17400.0,172861.8,0.0,47552.0,0.0,15270.97,0.0,0.3142000341544811,48602.7,10442.48,38160.22,63873.67,15270.97,25713.45,1.3142000341544813,1.6738286624133718,344.6999999999971,344.6999999999971,239.40000000000146,453.00999999999476,108.30999999999949,213.61000000000058,1.0,0.6945169712793835,1.314215259646065,0.3142152596460702,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.42,48947.4,15379.27,17400.0,174125.47,0.0,47552.0,0.0,15379.27,0.0,0.31419993707530947,48947.4,10547.79,38399.61,64326.67,15379.27,25927.06,1.3141999370753095,1.6751907115723312,344.70000000000437,344.70000000000437,239.38999999999942,453.0,108.30000000000109,213.61000000000058,1.0,0.6944879605453913,1.3141862489120808,0.3141862489120967,0.6196982883666895
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.43,49292.1,15487.58,17400.0,175389.14,0.0,47552.0,0.0,15487.58,0.0,0.3142000442261539,49292.1,10653.1,38639.0,64779.68,15487.58,26140.68,1.3142000442261539,1.676536142239706,344.6999999999971,344.6999999999971,239.38999999999942,453.01000000000204,108.30999999999949,213.61999999999898,1.0,0.694487960545406,1.314215259646086,0.3142152596460702,0.6197272991006695
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.44,49636.8,15595.88,17400.0,176652.81,0.0,47552.0,0.0,15595.88,0.0,0.31419994842536186,49636.8,10758.4,38878.4,65232.68,15595.88,26354.28,1.3141999484253617,1.677864315403926,344.70000000000437,344.70000000000437,239.40000000000146,453.0,108.29999999999927,213.59999999999854,1.0,0.6945169712793688,1.3141862489120808,0.3141862489120914,0.6196692776327121
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.45,49981.5,15704.19,17400.0,177916.48,0.0,47552.0,0.0,15704.19,0.0,0.3142000540199874,49981.5,10863.71,39117.79,65685.69,15704.19,26567.9,1.3142000540199874,1.6791769166918684,344.6999999999971,344.6999999999971,239.38999999999942,453.01000000000204,108.31000000000131,213.62000000000262,1.0,0.694487960545406,1.314215259646086,0.3142152596460755,0.61972729910068
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.46,50326.2,15812.49,17400.0,179180.15,0.0,47552.0,0.0,15812.49,0.0,0.3141999594644539,50326.2,10969.01,39357.19,66138.69,15812.49,26781.5,1.314199959464454,1.6804728691250572,344.6999999999971,344.6999999999971,239.40000000000146,453.0,108.29999999999927,213.59999999999854,1.0,0.6945169712793835,1.3141862489121086,0.314186248912098,0.6196692776327252
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.47,50670.9,15920.8,17400.0,180443.82,0.0,47552.0,0.0,15920.8,0.0,0.314200063547322,50670.9,11074.32,39596.58,66591.7,15920.8,26995.12,1.3142000635473219,1.6817538282346605,344.70000000000437,344.70000000000437,239.38999999999942,453.00999999999476,108.30999999999949,213.61999999999898,1.0,0.6944879605453913,1.3142152596460372,0.3142152596460636,0.6197272991006565
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.48,51015.6,16029.1,17400.0,181707.49,0.0,47552.0,0.0,16029.1,0.0,0.31419997020519214,51015.6,11179.62,39835.98,67044.7,16029.1,27208.72,1.314199970205192,1.6830187182542014,344.6999999999971,344.6999999999971,239.40000000000146,453.0,108.30000000000109,213.60000000000218,1.0,0.6945169712793835,1.3141862489121086,0.3141862489121033,0.6196692776327357
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.49,51360.3,16137.41,17400.0,182971.16,0.0,47552.0,0.0,16137.41,0.0,0.3142000728188893,51360.3,11284.93,40075.37,67497.71,16137.41,27422.34,1.3142000728188894,1.6842691658242956,344.70000000000437,344.70000000000437,239.38999999999942,453.0100000000093,108.30999999999949,213.61999999999898,1.0,0.6944879605453913,1.3142152596460794,0.3142152596460636,0.6197272991006565
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.5,51705.0,16245.71,17400.0,184234.83,0.0,47552.0,0.0,16245.71,0.0,0.31419998065951066,51705.0,11390.24,40314.76,67950.71,16245.71,27635.95,1.3141999806595106,1.6855045149716874,344.6999999999971,344.6999999999971,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.694487960545406,1.3141862489121086,0.314186248912098,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.51,52049.7,16354.02,17400.0,185498.5,0.0,47552.0,0.0,16354.02,0.0,0.31420008184485215,52049.7,11495.54,40554.16,68403.72,16354.02,27849.56,1.3142000818448523,1.6867251103216048,344.6999999999971,344.6999999999971,239.40000000000146,453.00999999999476,108.31000000000131,213.61000000000058,1.0,0.6945169712793835,1.314215259646065,0.3142152596460755,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.52,52394.4,16462.32,17400.0,186762.17,0.0,47552.0,0.0,16462.32,0.0,0.3141999908387156,52394.4,11600.85,40793.55,68856.72,16462.32,28063.17,1.3141999908387156,1.6879315480020738,344.70000000000437,344.70000000000437,239.38999999999942,453.0,108.29999999999927,213.60999999999694,1.0,0.6944879605453913,1.3141862489120808,0.3141862489120914,0.619698288366679
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.53,52739.1,16570.63,17400.0,188025.84,0.0,47552.0,0.0,16570.63,0.0,0.3142000906348421,52739.1,11706.15,41032.95,69309.73,16570.63,28276.78,1.314200090634842,1.6891237407985533,344.6999999999971,344.6999999999971,239.39999999999418,453.00999999999476,108.31000000000131,213.61000000000058,1.0,0.6945169712793623,1.314215259646065,0.3142152596460755,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.54,53083.8,16678.93,17400.0,189289.51,0.0,47552.0,0.0,16678.93,0.0,0.31420000075352555,53083.8,11811.46,41272.34,69762.73,16678.93,28490.39,1.3142000007535257,1.6903022702371613,344.70000000000437,344.70000000000437,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.6944879605453913,1.3141862489120808,0.3141862489120914,0.6196982883666895
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.55,53428.5,16787.23,17400.0,190553.18,0.0,47552.0,0.0,16787.23,0.0,0.31419991203196795,53428.5,11916.77,41511.73,70215.73,16787.23,28704.0,1.3141999120319678,1.6914672069798105,344.6999999999971,344.6999999999971,239.3900000000067,453.0,108.29999999999927,213.61000000000058,1.0,0.694487960545427,1.3141862489121086,0.314186248912098,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.56,53773.2,16895.54,17400.0,191816.85,0.0,47552.0,0.0,16895.54,0.0,0.3142000104141096,53773.2,12022.07,41751.13,70668.74,16895.54,28917.61,1.3142000104141096,1.6926186189451637,344.6999999999971,344.6999999999971,239.39999999999418,453.0100000000093,108.31000000000131,213.61000000000058,1.0,0.6945169712793623,1.3142152596461072,0.3142152596460755,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.57,54117.9,17003.84,17400.0,193080.52,0.0,47552.0,0.0,17003.84,0.0,0.31419992276123054,54117.9,12127.38,41990.52,71121.74,17003.84,29131.22,1.3141999227612307,1.6937570670713293,344.70000000000437,344.70000000000437,239.38999999999942,453.0,108.29999999999927,213.61000000000058,1.0,0.6944879605453913,1.3141862489120808,0.3141862489120914,0.6196982883666895
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.58,54462.6,17112.15,17400.0,194344.19,0.0,47552.0,0.0,17112.15,0.0,0.31420001983012197,54462.6,12232.68,42229.92,71574.75,17112.15,29344.83,1.3142000198301218,1.6948824435376622,344.6999999999971,344.6999999999971,239.40000000000146,453.00999999999476,108.31000000000131,213.61000000000058,1.0,0.6945169712793835,1.314215259646065,0.3142152596460755,0.6196982883667026
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.59,54807.3,17220.45,17400.0,195607.86,0.0,47552.0,0.0,17220.45,0.0,0.3141999332205746,54807.3,12337.99,42469.31,72027.75,17220.45,29558.44,1.3141999332205745,1.6959952963681302,344.70000000000437,344.70000000000437,239.38999999999942,453.0,108.29999999999927,213.60999999999694,1.0,0.6944879605453913,1.3141862489120808,0.3141862489120914,0.619698288366679
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.6,55152.0,17328.76,17400.0,196871.53,284.8,47552.0,0.0,17328.76,0.0,0.31420002901073396,55152.0,12467.03,42684.97,72480.76,17328.76,29795.79,1.3142000290107339,1.698039380137786,344.6999999999971,344.6999999999971,215.6600000000035,453.00999999999476,108.30999999999767,237.35000000000218,1.0,0.6256454888308829,1.314215259646065,0.31421525964606495,0.6885697708152138
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.61,55496.7,17437.06,17400.0,198135.2,1112.08,47552.0,0.0,17437.06,0.0,0.3141999434200592,55496.7,12641.27,42855.43,72933.76,17437.06,30078.33,1.3141999434200593,1.7018557508348415,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.30000000000291,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.31418624891210856,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.62,55841.4,17545.37,17400.0,199398.87,1939.36,47552.0,0.0,17545.37,0.0,0.31420003796466417,55841.4,12815.52,43025.88,73386.77,17545.37,30360.89,1.3142000379646643,1.7056425109724658,344.70000000000437,344.70000000000437,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605453871,1.3142152596460794,0.3142152596460583,0.8197272991006501
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.63,56186.1,17653.67,17400.0,200662.54,2766.64,47552.0,0.0,17653.67,0.0,0.31419995336924966,56186.1,12989.77,43196.33,73839.77,17653.67,30643.44,1.3141999533692494,1.709399154974508,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5499999999993,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.8196982883667004
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.64,56530.8,17761.98,17400.0,201926.21,3593.92,47552.0,0.0,17761.98,0.0,0.3142000467002059,56530.8,13164.01,43366.79,74292.78,17761.98,30925.99,1.314200046700206,1.7131261040994736,344.70000000000437,344.70000000000437,170.45999999999913,453.00999999999476,108.31000000000131,282.5500000000029,1.0,0.49451697127936456,1.3142152596460372,0.3142152596460689,0.8196982883666938
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.65,56875.5,17870.28,17400.0,203189.88,4421.2,47552.0,0.0,17870.28,0.0,0.3141999630772477,56875.5,13338.26,43537.24,74745.78,17870.28,31208.54,1.3141999630772476,1.716824033861586,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5499999999993,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.8196982883667004
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.66,57220.2,17978.59,17400.0,204453.55,5248.48,47552.0,0.0,17978.59,0.0,0.31420005522525263,57220.2,13512.5,43707.7,75198.79,17978.59,31491.09,1.3142000552252526,1.7204929566186278,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.5499999999993,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.8196982883667004
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),1.67,57564.9,18086.89,17400.0,205717.22,6075.76,47552.0,0.0,18086.89,0.0,0.31419997255271875,57564.9,13686.75,43878.15,75651.79,18086.89,31773.64,1.3141999725527187,1.7241335379910048,344.70000000000437,344.70000000000437,170.45000000000437,453.0,108.29999999999927,282.5499999999993,1.0,0.4944879605454082,1.3141862489120808,0.3141862489120914,0.8196982883666832
